Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
Who succeeded Antimachus II?,"[""Antimachus II - Wikipedia | In both of Boperachchi's reconstructions, Antimachus II was succeeded by Menander I who inherited three of his four monograms. Antimachus II probably fought against the Bactrian king Eucratides I, who had dethroned his father in Bactria., Menander I"", 'Who Founded the Indo-Greek Era of 186/5 B.C.E.? | which indicates that Antimachus II succeeded Apollodotus I in India. The ... during his long and successful reign, leaving Menander and Antimachus II as the two.', ""About: Antimachus II | In both of Boperachchi's reconstructions, Antimachus II was succeeded by Menander I who inherited three of his four monograms. Antimachus II probably fought ...""]",Step 1: Who succeeded Antimachus II? Step 2: Who inherited Antimachus II's monograms? Step 3: Who did Menander I succeed?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: Who succeeded Antimachus II? ANSWER: Menander I. Step 2: Who inherited Antimachus II's monograms?,Who inherited Antimachus II's monograms?,"[""Antimachus II - Wikipedia | In both of Boperachchi's reconstructions, Antimachus II was succeeded by Menander I who inherited three of his four monograms. Antimachus II probably fought against the Bactrian king Eucratides I, who had dethroned his father in Bactria., Menander I"", 'Who Founded the Indo-Greek Era of 186/5 B.C.E.? | which indicates that Antimachus II succeeded Apollodotus I in India. The ... during his long and successful reign, leaving Menander and Antimachus II as the two.', ""Antimachus II | In both of Boperachchi's reconstructions, Antimachus II was succeeded by Menander I who inherited three of his four monograms. Antimachus II probably fought ..."", 'Menander I - Wikipedia | The weight and monograms of this series match those of earlier king Antimachus II, indicating that Menander succeeded Antimachus II., Antimachus II', 'Menander I | In this scenario, Menander was briefly succeeded by his son Thrason, of whom a single coin is known. After Thrason was murdered, competing kings such as Zoilos ...', ""Antimachus II - Wikipedia | In both of Boperachchi's reconstructions, Antimachus II was succeeded by Menander I who inherited three of his four monograms. Antimachus II probably fought against the Bactrian king Eucratides I, who had dethroned his father in Bactria., Menander I"", 'Who Founded the Indo-Greek Era of 186/5 B.C.E.? | which indicates that Antimachus II succeeded Apollodotus I in India. The ... during his long and successful reign, leaving Menander and Antimachus II as the two.']",Menander I succeeded Antimachus II [1][4].,Menander I,['Menander I']
Greece is where geographically?,"['Geography of Greece & the islands - Population - Greeka | General Info. Greece is a peninsular and mountainous country located in Southern-Eastern Europe, in the Balkans peninsula, and has a land area of 128,900 km2 (49,769 sq. miles). The country has the largest coastline in Europe (13,676km) due to its numerous islands., Southern-Eastern Europe, in the Balkans peninsula', 'Geography of Greece | Greece is located in Southern Europe, bordering the Ionian Sea and the Mediterranean Sea. It is a peninsular country, with an archipelago of about 3,000 islands ...', 'Greece Country Profile | Greece has the longest coastline in Europe and is the southernmost country in Europe. The mainland has rugged mountains, forests, and lakes, but the country ...']",Step 1: Where is Greece located geographically? Step 2: What is the land area of Greece? Step 3: How long is the coastline of Greece?,Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: Where is Greece located geographically? ANSWER: Southern Europe, bordering the Ionian Sea and the Mediterranean Sea. Step 2: What is the land area of Greece?",What is the land area of Greece?,"['Southern Europe | Southern Europe, Greece is located in Southern Europe, bordering the Ionian Sea and the Mediterranean Sea. It is a peninsular country, with an archipelago of about 3,000 islands., Southern Europe', 'Greece Country Profile | The country is divided into three geographical regions: the mainland, the islands, and Peloponnese, the peninsula south of the mainland. The Pindus mountain ...', 'Greece/Area | 50,949 mi², Greece is located in Southern Europe, bordering the Ionian Sea and the Mediterranean Sea. It is a peninsular country, with an archipelago of about 3,000 islands. It has a total area of 131,957 km2 (50,949 sq mi), of which land area is 130,647 km2 and internal waters (lakes and rivers) account for 1,310 km2., 130,647 km2', 'Greece | Islands, Cities, Language, & History | The total land area of Greece (one-fifth of which is made up of the Greek islands) is comparable in size to England or the U.S. state of Alabama ...', ""13,676 km | 13,676 km, Greece's coastline measures 13,676 km (8,498 mi). 80% of Greece is mountainous., 13,676 km (8,498 mi)"", 'List of countries by length of coastline | Greece · United Kingdom · Mexico ; 11 · 12 · 13 ; 13,676 · 12,429 · 9,330 ...', 'Geography of Greece & the islands - Population - Greeka | General Info. Greece is a peninsular and mountainous country located in Southern-Eastern Europe, in the Balkans peninsula, and has a land area of 128,900 km2 (49,769 sq. miles). The country has the largest coastline in Europe (13,676km) due to its numerous islands., Southern-Eastern Europe, in the Balkans peninsula']",Greece is located in Southern Europe [1][7].,Southern Europe,['Southern Europe']
What englishman excavated pompeii?,"['Pompeii - Excavations, Ruins, Archaeology | The ruins at Pompeii were first discovered late in the 16th century by the architect Domenico Fontana. Herculaneum was discovered in 1709, and systematic ...', 'The Discovery of Pompeii and Herculaneum | Hamilton, a well-known British collector and envoy in Naples at the time, visited the excavations of Herculaneum and Pompeii frequently. Particularly, Sir ...', 'Archaeology · The Discovery of Pompeii and Herculaneum | Though archaeology had occurred for centuries, the discoveries of Pompeii and Herculaneum initiated a new era in archaeology. Better tools were created to dig ...']",Step 1: Who discovered the ruins at Pompeii and Herculaneum? Step 2: Who was the British collector and envoy in Naples at the time of the excavations? Step 3: Who frequently visited the excavations of Herculaneum and Pompeii?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: Who discovered the ruins at Pompeii and Herculaneum? ANSWER: Domenico Fontana. Step 2: Who was the British collector and envoy in Naples at the time of the excavations?,Who was the British collector and envoy in Naples at the time of the excavations?,"['architect Domenico Fontana | architect Domenico Fontana, The ruins at Pompeii were first discovered late in the 16th century by the architect Domenico Fontana. Herculaneum was discovered in 1709, and systematic excavation began there in 1738., Domenico Fontana', 'The Discovery of Pompeii and Herculaneum | Karl Weber (1712-1764) was the first archaeologist to explore Herculaneum with discretion, leading to some of the greatest discoveries of the ancient world. The ...', 'The Discovery of Pompeii and Herculaneum · Piranesi in Rome | Hamilton, a well-known British collector and envoy in Naples at the time, visited the excavations of Herculaneum and Pompeii frequently. Particularly, Sir William Hamilton, painted by Sir Joshua Reynolds in 1777, shows the envoy as an intellectual studying antiquity, featuring Vesuvius in the background., Hamilton', 'William Hamilton (diplomat) | Hamilton began collecting Greek vases and other antiquities as soon as he arrived in Naples, obtaining them from dealers or other collectors, or even opening ...', 'The Discovery of Pompeii and Herculaneum · Piranesi in Rome | Hamilton, a well-known British collector and envoy in Naples at the time, visited the excavations of Herculaneum and Pompeii frequently. Particularly, Sir William Hamilton, painted by Sir Joshua Reynolds in 1777, shows the envoy as an intellectual studying antiquity, featuring Vesuvius in the background., Sir William Hamilton', 'Pompeii - Excavations, Ruins, Archaeology | The ruins at Pompeii were first discovered late in the 16th century by the architect Domenico Fontana. Herculaneum was discovered in 1709, and systematic ...', 'Pompeii - Excavations, Ruins, Archaeology | The ruins at Pompeii were first discovered late in the 16th century by the architect Domenico Fontana. Herculaneum was discovered in 1709, and systematic ...']","Hamilton, a well-known British collector and envoy in Naples at the time, visited the excavations of Herculaneum and Pompeii frequently [3][5].",Sir William Hamilton,['Sir William Hamilton']
Who eventually overthrew Dacko?,"['David Dacko | On 1 September 1981, Dacko was overthrown in a bloodless coup carried out by army chief of staff General André Kolingba, who may have had the support of local ...', ""David Dacko | Biography, Central African Republic, & Facts | Dacko was unable to improve the country's failing economy, however, and, with the Central African Republic facing bankruptcy, he was overthrown ..."", 'David Dacko | By this time, Dacko had been rehabilitated; he was freed by Bokassa, who appointed him as his personal adviser. In 1979, the self-styled emperor ...']","Step 1: Who overthrew David Dacko on September 1, 1981? Step 2: Who appointed David Dacko as his personal adviser in 1979? Step 3: Who may have had the support of local forces in overthrowing David Dacko?",Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: Who overthrew David Dacko on September 1, 1981? ANSWER: General André Kolingba. Step 2: Who appointed David Dacko as his personal adviser in 1979?",Who appointed David Dacko as his personal adviser in 1979?,"['Central African Empire - Wikipedia | David Dacko remained president until he was overthrown on September 1, 1981, by General André Kolingba.', 'David Dacko | On 1 September 1981, Dacko was overthrown in a bloodless coup carried out by army chief of staff General André Kolingba, who may have had the support of local ...', 'David Dacko | By this time, Dacko had been rehabilitated; he was freed by Bokassa, who appointed him as his personal adviser. In 1979, the self-styled emperor ...', 'David Dacko | On 1 September 1981, Dacko was overthrown in a bloodless coup carried out by army chief of staff General André Kolingba, who may have had the support of local ...', 'David Dacko | On 1 September 1981, Dacko was overthrown in a bloodless coup carried out by army chief of staff General André Kolingba, who may have had the support of local ...', 'David Dacko | Biography, Central African Republic, & Facts | He was removed from office in September 1981, when General André Kolingba seized power. Dacko unsuccessfully ran for president in 1992 and 1999.', 'David Dacko | David Dacko was a Central African politician who served as the first President of the Central African Republic from 14 August 1960 to 1 January 1966 and as ...']",General André Kolingba eventually overthrew Dacko [1][6].,General André Kolingba,['General André Kolingba']
Who developed the HDI?,"[""economist Mahbub ul Haq | economist Mahbub ul Haq, Description: Pakistani economist Mahbub ul Haq created HDI in 1990 which was further used to measure the country's development by the United Nations Development Program (UNDP)., Mahbub ul Haq"", ""Human Development Index | The index is based on the human development approach, developed by Mahbub ul-Haq, anchored in Amartya Sen's work on human capabilities, and often framed in ..."", 'Human Development Index (HDI) | The Human Development Index (HDI) is a summary measure of average achievement in key dimensions of human development: a long and healthy life, being ...']",Step 1: Who created the HDI in 1990? Step 2: What is the human development approach developed by Mahbub ul-Haq? Step 3: What is the Human Development Index (HDI) based on?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who created the HDI in 1990? ANSWER: Mahbub ul-Haq. Step 2: What is the human development approach developed by Mahbub ul-Haq?,What is the human development approach developed by Mahbub ul-Haq?,"['About Human Development - Measure of America: A Program ... | Working with Nobel Laureate Amartya Sen and other gifted economists, in 1990 Dr. Haq published the first Human Development Report, which was commissioned by the United Nations Development Programme., Dr., Haq', ""Human Development Index | The index is based on the human development approach, developed by Mahbub ul-Haq, anchored in Amartya Sen's work on human capabilities, and often framed in ..."", ""About Human Development - Measure of America: A Program ... | Human development is defined as the process of enlarging people's freedoms and opportunities and improving their well-being. Human development is about the real freedom ordinary people have to decide who to be, what to do, and how to live. The human development concept was developed by economist Mahbub ul Haq., the process of enlarging people's freedoms and opportunities and improving their well-being"", 'Mahbub ul Haq: pioneering a development philosophy for ... | Mahbub ul Haq was the pioneer in developing the concept of human development. He not only articulated the human development philosophy for ...', ""What Is the Human Development Index (HDI)? - Investopedia | The Human Development Index (HDI) measures each country's social and economic development by focusing on the following four factors: mean years of schooling, expected years of schooling, life expectancy at birth, and gross national income (GNI) per capita., mean years of schooling, expected years of schooling, life expectancy at birth, and gross national income (GNI) per capita"", ""Human development index | The HDI is a summary composite measure of a country's average achievements in three basic aspects of human development: health, knowledge and standard of living ..."", ""economist Mahbub ul Haq | economist Mahbub ul Haq, Description: Pakistani economist Mahbub ul Haq created HDI in 1990 which was further used to measure the country's development by the United Nations Development Program (UNDP)., Mahbub ul Haq""]",Mahbub ul Haq developed the HDI [1][4][7].,Mahbub ul Haq,['Mahbub ul Haq']
What is Florida's nickname ,"[""Florida/Nickname | The Sunshine State, State Nickname: The Sunshine State Florida's nickname is The Sunshine State, and it was adopted officially by Florida legislature in 1970. Florida population has grown until it is the 3rd most-populated state in the country, and it's beautiful sandy beaches and warm climate draw thousands of tourists every year., The Sunshine State"", ""Florida State Nickname | The Sunshine State | Florida's official nickname is The Sunshine State. With a subtropical climate, Florida beaches draw thousands of tourists every year."", ""Florida's Nickname: Is Florida Really the Sunshine State? ... | Florida Legislature officially adopted the nickname “The Sunshine State” in 1970. But wait – the state of New Mexico has more days of sunshine per year than us!""]",Step 1: What is Florida's official nickname? Step 2: When was Florida's nickname officially adopted by the legislature? Step 3: How many days of sunshine does Florida have per year?,Step 2 depends on Step 1.,Step 1: What is Florida's official nickname? ANSWER: The Sunshine State. Step 2: When was Florida's nickname officially adopted by the legislature?,When was Florida's nickname officially adopted by the legislature?,"[""Florida/Nickname | The Sunshine State, State Nickname: The Sunshine State Florida's nickname is The Sunshine State, and it was adopted officially by Florida legislature in 1970., The Sunshine State"", ""Florida State Nickname | The Sunshine State | Florida's official nickname is The Sunshine State. With a subtropical climate, Florida beaches draw thousands of tourists every year."", ""Florida State Facts | White Sands Beach Resort | Florida's nickname is The Sunshine State, and it was adopted officially by Florida legislature in 1970., 1970"", ""Florida's Nickname: Is Florida Really the Sunshine State? ... | Florida Legislature officially adopted the nickname “The Sunshine State” in 1970. But wait – the state of New Mexico has more days of sunshine per year than us!"", '230 days | 230 days, Everyone knows that Florida is called the Sunshine State. It gets, on average, 230 days of sunshine a year, which is enough sunshine to make solar power in Florida a very logical investment. But, as it turns out, Florida is not number one when it comes to the Sunniest States in the union., 230 days', 'Days of Sunshine Per Year in Florida | Number of Sunny Days ; Tallahassee, 102, 129, 231 ; Tampa, 101, 143, 244.', ""Florida/Nickname | The Sunshine State, State Nickname: The Sunshine State Florida's nickname is The Sunshine State, and it was adopted officially by Florida legislature in 1970. Florida population has grown until it is the 3rd most-populated state in the country, and it's beautiful sandy beaches and warm climate draw thousands of tourists every year., The Sunshine State""]",Florida's nickname is The Sunshine State and it was adopted officially by the Florida legislature in 1970 [1][3].,The Sunshine State,['Sunshine State']
Where was Spielberg born?,"['Steven Spielberg/Place of birth | Cincinnati, OH, Steven Allan Spielberg (born December 18, 1946) is an American filmmaker. Cincinnati, Ohio, U.S. He was born at The Jewish Hospital-Mercy Health in Cincinnati, Ohio. He is from Ukrainians Orthodox Jewish family, His parents were pianist Leah Adler (1920–2017) and engineer Arnold Spielberg (1917–2020)., Cincinnati, Ohio', 'Steven Spielberg | Spielberg was born in Cincinnati, Ohio, and grew up in Phoenix, Arizona. ... He moved to California and studied film in college. After directing several episodes ...', 'Steven Spielberg | Biography, Movies, West Side Story, & ... | Steven Spielberg (born December 18, 1946, Cincinnati, Ohio, U.S.) American motion-picture director and producer whose diverse films—which ranged from ...']",Step 1: Where was Steven Spielberg born? Step 2: What is the birthplace of Steven Spielberg according to his biography? Step 3: What is the birthplace of Steven Spielberg according to his official records?,Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: Where was Steven Spielberg born? ANSWER: Cincinnati, Ohio. Step 2: What is the birthplace of Steven Spielberg according to his biography?",What is the birthplace of Steven Spielberg according to his biography?,"['Steven Spielberg/Place of birth | Cincinnati, OH, Steven Allan Spielberg (born December 18, 1946) is an American filmmaker. Cincinnati, Ohio, U.S. He was born at The Jewish Hospital-Mercy Health in Cincinnati, Ohio. He is from Ukrainians Orthodox Jewish family, His parents were pianist Leah Adler (1920–2017) and engineer Arnold Spielberg (1917–2020)., Cincinnati, Ohio', 'Steven Spielberg | Spielberg was born in Cincinnati, Ohio, and grew up in Phoenix, Arizona. He moved to California and studied film in college. After directing several episodes ...', 'Steven Spielberg - Wikipedia | Cincinnati, Ohio, U.S. Spielberg was born in Cincinnati, Ohio, and grew up in Phoenix, Arizona. He moved to California and studied film in college., Cincinnati, Ohio', 'Steven Spielberg | Biography, Movies, West Side Story, & ... | Steven Spielberg (born December 18, 1946, Cincinnati, Ohio, U.S.) American motion-picture director and producer whose diverse films—which ranged from ...', 'Steven Spielberg | Spielberg was born in Cincinnati, Ohio, and grew up in Phoenix, Arizona. He moved to California and studied film in college. After directing several episodes ...', 'Steven Spielberg/Place of birth | Cincinnati, OH, Steven Allan Spielberg (born December 18, 1946) is an American filmmaker. Cincinnati, Ohio, U.S. He was born at The Jewish Hospital-Mercy Health in Cincinnati, Ohio. He is from Ukrainians Orthodox Jewish family, His parents were pianist Leah Adler (1920–2017) and engineer Arnold Spielberg (1917–2020)., Cincinnati, Ohio', 'Steven Spielberg | Spielberg was born in Cincinnati, Ohio, and grew up in Phoenix, Arizona. ... He moved to California and studied film in college. After directing several episodes ...']","Spielberg was born in Cincinnati, Ohio [1][3].","Cincinnati, Ohio","['Cincinnati, Ohio']"
When was Boombots released?,"['BoomBots/Initial release date | December 1, 1999, BoomBots is a fighting game released in 1999 for PlayStation. It was created by Doug TenNapel, developed by The Neverhood, Inc., and published by SouthPeak Interactive., 1999', 'BoomBots | The Neverhood Wiki - Fandom | BoomBots is a fighting video game released in 1999 for the PlayStation. It was created by Doug TenNapel, best known as the creator of Earthworm Jim, and it ...', 'Boombots Release Information for PlayStation - GameFAQs | For Boombots on the PlayStation, the GameFAQs information page shows all known release data and credits.']",Step 1: What is the initial release date of Boombots? Step 2: When was Boombots released for PlayStation? Step 3: What is the release information for Boombots on PlayStation?,Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: What is the initial release date of Boombots? ANSWER: December 1, 1999. Step 2: When was Boombots released for PlayStation?",When was Boombots released for PlayStation?,"['BoomBots/Initial release date | December 1, 1999, BoomBots is a fighting game released in 1999 for PlayStation. It was created by Doug TenNapel, developed by The Neverhood, Inc., and published by SouthPeak Interactive.', 'BoomBots | The Neverhood Wiki - Fandom | BoomBots is a fighting video game released in 1999 for the PlayStation. It was created by Doug TenNapel, best known as the creator of Earthworm Jim, and it ...', 'BoomBots | The Neverhood Wiki - Fandom | BoomBots is a fighting video game released in 1999 for the PlayStation. It was created by Doug TenNapel, best known as the creator of Earthworm Jim, and it was developed by The Neverhood Inc. and DreamWorks Interactive. Moreover, it was published by SouthPeak Games., 1999', 'BoomBots | BoomBots is a fighting game released in 1999 for PlayStation. It was created by Doug TenNapel, developed by The Neverhood, Inc., and published by SouthPeak ...', 'BoomBots/Initial release date | December 1, 1999, BoomBots is a fighting game released in 1999 for PlayStation. It was created by Doug TenNapel, developed by The Neverhood, Inc., and published by SouthPeak Interactive., 1999', 'BoomBots | The Neverhood Wiki - Fandom | BoomBots is a fighting video game released in 1999 for the PlayStation. It was created by Doug TenNapel, best known as the creator of Earthworm Jim, and it ...', 'BoomBots | The Neverhood Wiki - Fandom | BoomBots ; Platform. PlayStation ; Release Date. October 31, 1999 (NA). December 2, 1999 (EU) ; Publisher. SouthPeak Interactive ...']",Boombots was released in 1999 [1][3][5].,1999,['1999']
What is SMTP?,"[""What is SMTP (Simple Mail Transfer Protocol)? | Hosted on an SMTP server, SMTP is used to send, relay or forward messages from a mail client and isn't used to receive messages; IMAP and POP are used instead."", 'What is the Simple Mail Transfer Protocol (SMTP)? | The Simple Mail Transfer Protocol (SMTP) is a networking standard for sending emails. Learn about SMTP servers, SMTP envelopes, and SMTP commands.', 'What Is SMTP? - SMTP Server Explained | SMTP stands for Simple Mail Transfer Protocol. It is a communication protocol used for sending and receiving email messages over the Internet.']",Step 1: What is SMTP (Simple Mail Transfer Protocol)? Step 2: What is the purpose of SMTP? Step 3: How is SMTP used in email communication?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What is SMTP (Simple Mail Transfer Protocol)? ANSWER: TCP/IP protocol for email. Step 2: What is the purpose of SMTP?,What is the purpose of SMTP?,"['What is SMTP (Simple Mail Transfer Protocol)? | SMTP (Simple Mail Transfer Protocol) is a TCP/IP protocol used in sending and receiving email. SMTP is used most commonly by email clients, including Gmail, ...', ""How SMTP Works & Why It's Necessary - Abnormal Security | SMTP (Simple Mail Transfer Protocol) is a common language used to send email. It's a universal set of rules that allow servers and email clients to communicate via the internet. Think of SMTP as the language your computer uses to tell a server where an email goes, what's in the email, what's attached, and more., to send email"", 'What is SMTP (Simple Mail Transfer Protocol)? | An SMTP server is an application or computer that sends, receives and relays email. These servers typically use TCP on port 25 or 587. The port number ...', 'SMTP Protocol - Definition & How it Works - ExtraHop | SMTP is used to send and receive email. It is sometimes paired with IMAP or POP3 (for example, by a user-level application), which handles the retrieval of messages, while SMTP primarily sends messages to a server for forwarding., to send and receive email', ""What is SMTP (Simple Mail Transfer Protocol)? | Hosted on an SMTP server, SMTP is used to send, relay or forward messages from a mail client and isn't used to receive messages; IMAP and POP are used instead."", ""What is SMTP (Simple Mail Transfer Protocol)? | Hosted on an SMTP server, SMTP is used to send, relay or forward messages from a mail client and isn't used to receive messages; IMAP and POP are used instead."", 'What is the Simple Mail Transfer Protocol (SMTP)? | The Simple Mail Transfer Protocol (SMTP) is a technical standard for transmitting electronic mail (email) over a network. Like other networking protocols, SMTP ...']",SMTP is the Simple Mail Transfer Protocol [1][2][7].,Simple Mail Transfer Protocol,['Simple Mail Transfer Protocol']
Who killed François Darlan?,"['monarchist Fernand Bonnier de La Chapelle | monarchist Fernand Bonnier de La Chapelle, On the afternoon of 24 December 1942, French anti-Vichyiste and monarchist Fernand Bonnier de La Chapelle shot Darlan in his headquarters; Darlan died a few hours later., Fernand Bonnier de La Chapelle', ""Who shot WWII Admiral Jean François Darlan? | World War II | So, who shot the admiral? The assassin's name was Fernand Bonnier. Some say he was a monarchist. Others, that he was a “Gaullist.”."", 'Operation Torch and The Assassination of Admiral Jean ... | Just two months after the Torch landings, Admiral Darlan was killed in an operation linked to the super-secret British intelligence group MI-6, also known as ...']",Step 1: Who shot WWII Admiral Jean François Darlan? Step 2: Who is Fernand Bonnier de La Chapelle? Step 3: What is the connection between Fernand Bonnier de La Chapelle and the assassination of Admiral Jean François Darlan?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who shot WWII Admiral Jean François Darlan? ANSWER: Fernand Bonnier de La Chapelle. Step 2: Who is Fernand Bonnier de La Chapelle?,Who is Fernand Bonnier de La Chapelle?,"['François Darlan - Wikipedia | Assassination. On the afternoon of 24 December 1942, French anti-Vichyiste and monarchist Fernand Bonnier de La Chapelle shot Darlan in his headquarters; Darlan died a few hours later., Fernand Bonnier de La Chapelle', ""Who shot WWII Admiral Jean François Darlan? | World War II | So, who shot the admiral? The assassin's name was Fernand Bonnier. Some say he was a monarchist. Others, that he was a “Gaullist.”."", 'Fernand Bonnier de La Chapelle - Wikipedia | Fernand Bonnier de La Chapelle (4 November 1922 – 26 December 1942) was a royalist member of the French Resistance during World War II., royalist member of the French Resistance during World War II', ""1942: Fernand Bonnier de La Chapelle, Darlan's assassin | On this date in 1942, just two days after he had assassinated Admiral Francois Darlan, Fernand Bonnier de La Chapelle was shot by the Vichy ..."", 'François Darlan - Wikipedia | Assassination. On the afternoon of 24 December 1942, French anti-Vichyiste and monarchist Fernand Bonnier de La Chapelle shot Darlan in his headquarters; Darlan died a few hours later., Fernand Bonnier de La Chapelle shot Darlan in his headquarters', 'Fernand Bonnier de La Chapelle | Fernand Bonnier de La Chapelle (4 November 1922 – 26 December 1942) was a royalist member of the French Resistance during World War II. He assassinated ...', 'monarchist Fernand Bonnier de La Chapelle | monarchist Fernand Bonnier de La Chapelle, On the afternoon of 24 December 1942, French anti-Vichyiste and monarchist Fernand Bonnier de La Chapelle shot Darlan in his headquarters; Darlan died a few hours later., Fernand Bonnier de La Chapelle']",Fernand Bonnier de La Chapelle killed François Darlan [1][2][5].,Fernand Bonnier de La Chapelle,['Fernand Bonnier de La Chapelle']
Where is Saaremaa located?,"['Saaremaa | The main island of the West Estonian archipelago (Moonsund archipelago), it is located in the Baltic Sea, south of Hiiumaa island and northwest of the Gulf of ...', 'Saaremaa | Baltic Sea, Coastal Towns, Nature Reserve | Saaremaa, island, Estonia. It is the largest of the islands in the Muhu archipelago that divides the Baltic Sea from the Gulf of Riga.', ""Saaremaa & Muhu islands | Extend your weekend getaway to four days, and discover the Viking history, traditional culture, and wild nature of Saaremaa, Estonia's largest island. Estonian ...""]",Step 1: Where is Saaremaa located in the Baltic Sea? Step 2: What is the geographical location of Saaremaa island? Step 3: In what body of water is Saaremaa located?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: Where is Saaremaa located in the Baltic Sea? ANSWER: Baltic Sea. Step 2: What is the geographical location of Saaremaa island?,What is the geographical location of Saaremaa island?,"['Saaremaa | Saaremaa is located in the heart of the Baltic region, which is one of the most rapidly growing markets in Europe, with 70 million consumers. The island\'s "" ...', 'Baltic Sea | Baltic Sea, The main island of the West Estonian archipelago (Moonsund archipelago), it is located in the Baltic Sea, south of Hiiumaa island and northwest of the Gulf of Riga. The administrative centre of the island, and of the Saare County, is the town of Kuressaare, which in January 2018 had 13,276 inhabitants., in the Baltic Sea, south of Hiiumaa island and northwest of the Gulf of Riga', 'Saaremaa | Baltic Sea, Coastal Towns, Nature Reserve | Saaremaa, island, Estonia. It is the largest of the islands in the Muhu archipelago that divides the Baltic Sea from the Gulf of Riga.', 'Saaremaa | The main island of the West Estonian archipelago (Moonsund archipelago), it is located in the Baltic Sea, south of Hiiumaa island and northwest of the Gulf of ...', 'Saaremaa | The main island of the West Estonian archipelago (Moonsund archipelago), it is located in the Baltic Sea, south of Hiiumaa island and northwest of the Gulf of ...', 'Saaremaa | Baltic Sea, Coastal Towns, Nature Reserve | Saaremaa, island, Estonia. It is the largest of the islands in the Muhu archipelago that divides the Baltic Sea from the Gulf of Riga.', 'Saaremaa - Simple English Wikipedia, the free encyclopedia | Saaremaa is the largest island in Estonia. It is 2,673 km2 (1,032 sq mi). The island is in the Baltic Sea, south of Hiiumaa island and west of Muhu island.']",Saaremaa is located in the Baltic Sea [2][3][7].,Baltic Sea,['the Baltic Sea']
When was Marvel founded?,"['Marvel Comics/Founded | 1939, New York, NY, Marvel was founded in 1939 by Martin Goodman as Timely Comics, and by 1951 had generally become known as Atlas Comics. The Marvel era began in June 1961 with the launch of The Fantastic Four and other superhero titles created by Stan Lee, Jack Kirby, Steve Ditko, and many others., 1939', 'Marvel Comics | History, Characters, Facts, & Movies | The precursor to Marvel Comics was founded in 1939 by pulp magazine publisher Martin Goodman. In order to capitalize on the growing popularity of comic books— ...', 'Marvel\'s Origin | Marvel Universe | Marvel Comic Reading ... | 1961-1963 was Marvel\'s ""Silver Age"", marking a transition out of Timely Comics, into the Marvel Comics name we know today. Readers were introduced to creators ...']",Step 1: When was Marvel Comics founded? Step 2: What was the precursor to Marvel Comics? Step 3: When did the Marvel era begin?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: When was Marvel Comics founded? ANSWER: 1939. Step 2: What was the precursor to Marvel Comics?,What was the precursor to Marvel Comics?,"['Marvel Comics/Founded | 1939, New York, NY, Marvel was founded in 1939 by Martin Goodman as Timely Comics, and by 1951 had generally become known as Atlas Comics. The Marvel era began in June 1961 with the launch of The Fantastic Four and other superhero titles created by Stan Lee, Jack Kirby, Steve Ditko, and many others., June 1961', 'Marvel Comics | History, Characters, Facts, & Movies | The precursor to Marvel Comics was founded in 1939 by pulp magazine publisher Martin Goodman. In order to capitalize on the growing popularity of comic books— ...', 'Timely Comics | Timely Comics, The precursor to Marvel Comics was founded in 1939 by pulp magazine publisher Martin Goodman. In order to capitalize on the growing popularity of comic books—especially those starring superheroes—Goodman created Timely Comics., Timely Comics', 'Marvel Comics | The first modern comic books under the Marvel Comics brand were the science-fiction anthology Journey into Mystery #69 and the teen-humor title Patsy Walker #95 ...', 'June 1961 | June 1961, The Marvel era began in June 1961 with the launch of The Fantastic Four and other superhero titles created by Stan Lee, Jack Kirby, Steve Ditko, and many others., June 1961', 'Marvel\'s Origin | Marvel Universe | Marvel Comic Reading ... | 1961-1963 was Marvel\'s ""Silver Age"", marking a transition out of Timely Comics, into the Marvel Comics name we know today. Readers were introduced to ...', 'Marvel Comics/Founded | 1939, New York, NY, Marvel was founded in 1939 by Martin Goodman as Timely Comics, and by 1951 had generally become known as Atlas Comics. The Marvel era began in June 1961 with the launch of The Fantastic Four and other superhero titles created by Stan Lee, Jack Kirby, Steve Ditko, and many others., 1939']",Marvel was founded in 1939 as Timely Comics [1][2].,1939,['1939']
