Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
When was MASHAV established?,"[""Mashav/Founded | 1958, Mashav was set up in the wake of the Bandung Conference of 1955, from which Israel had been excluded at the demand of Arab countries who threatened a boycott of the conference if Israel was invited. It was established on Golda Meir's initiative, in 1958, after her visit to Africa., in the wake of the Bandung Conference of 1955"", ""MASHAV History, Mission & Overview | MASHAV, Israel's official international development cooperation program, was launched in late 1957 with the aim of sharing with the rest of the developing world ..."", 'About Mashav - Israeli Missions Around The World | MASHAV was established in 158 following the vision of then Foreign Minister Golda Meir and Prime Minister David Ben Gurion to assist fellow nations overcome ...']",Step 1: What is the history of MASHAV? Step 2: Who initiated the establishment of MASHAV? Step 3: What was the aim of establishing MASHAV?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What is the history of MASHAV? ANSWER: Established in 1958. Step 2: Who initiated the establishment of MASHAV?,Who initiated the establishment of MASHAV?,"[""PDF_ABOUT-MASHAV-ENGLISH.pdf - Gov.il | MASHAV was established in 1958 following the vision of then Foreign Minister Golda Meir and Prime Minister David Ben Gurion to assist fellow nations overcome development challenges by sharing knowhow and technologies which provided the basis of Israel's own development."", ""MASHAV History, Mission & Overview | MASHAV, Israel's official international development cooperation program, was launched in late 1957 with the aim of sharing with the rest of the developing world ..."", ""our mission - MASHAV - Ministry of Foreign Affairs | MASHAV was established in 1958 following the vision of then Foreign Minister Golda Meir and Prime Minister David Ben Gurion to assist fellow nations overcome development challenges by sharing knowhow and technologies which provided the basis of Israel's own development., Foreign Minister Golda Meir and Prime Minister David Ben Gurion"", ""MASHAV History, Mission & Overview | Golda Meir's personal commitment to international cooperation led to the creation of MASHAV, a special Division for International Cooperation within Israel's ..."", ""About Mashav - Gov.il | MASHAV, Israel's official international development cooperation program, was launched in late 1957 with the aim of sharing with the rest of the developing world the know-how and technologies which provided the basis for Israel's own rapid development., sharing with the rest of the developing world the know-how and technologies which provided the basis for Israel's own rapid development"", ""MASHAV History, Mission & Overview | MASHAV, Israel's official international development cooperation program, was launched in late 1957 with the aim of sharing with the rest of the developing world ..."", ""Mashav/Founded | 1958, Mashav was set up in the wake of the Bandung Conference of 1955, from which Israel had been excluded at the demand of Arab countries who threatened a boycott of the conference if Israel was invited. It was established on Golda Meir's initiative, in 1958, after her visit to Africa., in the wake of the Bandung Conference of 1955""]",MASHAV was established in 1958 following the vision of then Foreign Minister Golda Meir and Prime Minister David Ben Gurion [1][3][7].,1958,['1958']
Who succeeded Sam Nujoma?,"[""Hifikepunye Pohamba | Hifikepunye Pohamba, During the liberation struggle Nujoma was also the commander-in-chief of the People's Liberation Army of Namibia (PLAN) and the chairman of the Swapo Military Council, which was the biggest decision making body of PLAN. After serving 47 years as leader of SWAPO, he was succeeded by Hifikepunye Pohamba in 2007., Hifikepunye Pohamba"", 'Hifikepunye Pohamba | Sam Nujoma. Succeeded by, Hage Geingob. President of SWAPO. In office 29 November 2007 – 19 April 2015. Preceded by, Sam Nujoma. Succeeded by, Hage Geingob.', 'Namibia to Elect Successor to Founding President Nujoma | Sam Nujoma supports Lands Minister Hifikepunye Pohamba to replace him.']",Step 1: Who was the successor of Sam Nujoma? Step 2: When did Hifikepunye Pohamba succeed Sam Nujoma? Step 3: What is the political career of Hifikepunye Pohamba?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who was the successor of Sam Nujoma? ANSWER: Hifikepunye Pohamba. Step 2: When did Hifikepunye Pohamba succeed Sam Nujoma?,When did Hifikepunye Pohamba succeed Sam Nujoma?,"['Namibia to Elect Successor to Founding President Nujoma | Mr. Nujoma, who led a 23-year war to gain independence from neighboring South Africa, is backing Lands Minister Hifikepunye Pohamba to replace ...', ""2007 | 2007, During the liberation struggle Nujoma was also the commander-in-chief of the People's Liberation Army of Namibia (PLAN) and the chairman of the Swapo Military Council, which was the biggest decision making body of PLAN. After serving 47 years as leader of SWAPO, he was succeeded by Hifikepunye Pohamba in 2007., 2007"", 'Hifikepunye Pohamba | Hifikepunye Lucas Pohamba (born 18 August 1935) is a Namibian politician who served as the second president of Namibia from 21 March 2005 to 21 March 2015.', 'Hifikepunye Pohamba | Biography & Facts | Hifikepunye Pohamba, Namibian politician who served as the president of Namibia from 2005 until 2015. He was first active in the Ovamboland ...', ""Hifikepunye Pohamba | Hifikepunye Pohamba, During the liberation struggle Nujoma was also the commander-in-chief of the People's Liberation Army of Namibia (PLAN) and the chairman of the Swapo Military Council, which was the biggest decision making body of PLAN. After serving 47 years as leader of SWAPO, he was succeeded by Hifikepunye Pohamba in 2007., Hifikepunye Pohamba"", 'Hifikepunye Pohamba | Sam Nujoma. Succeeded by, Hage Geingob. President of SWAPO. In office 29 November 2007 – 19 April 2015. Preceded by, Sam Nujoma. Succeeded by, Hage Geingob.', ""Namibians choose President Sam Nujoma's successor | The South West Africa People's Organisation (Swapo) has been in power since Namibia won independence from apartheid South Africa in 1990 after a ...""]",Hifikepunye Pohamba succeeded Sam Nujoma [2][5][6].,Hifikepunye Pohamba,['Hifikepunye Pohamba']
When was Morrisania created?,"['MORRISANIA THE BRONX - NYC.gov | In 1855 the town of Morrisania was established as one of the new population centers that sprang up along the rail lines. The majority of the population growth in the Bronx throughout the 20th century was comprised of immigrant populations; primarily Irish, Italian, and Eastern European Jews in the first few decades., 1855', 'Morrisania, Bronx | In 1790, Lewis Morris, owner of the estate and signer of the Declaration of Independence, proposed the land as the site of the federal capital. The area was ...', 'Morrisania: The South Bronx and the old days of American ... | Morrisania for most of the 18th century resembled a miniature British kingdom, with a spread of small farms, dairies and cattle pens operated by ...']",Step 1: What is the history of Morrisania in the Bronx? Step 2: When was Morrisania established? Step 3: What was the population growth in Morrisania throughout the 20th century?,Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: What is the history of Morrisania in the Bronx? ANSWER: Partitioned and leased to farmers, some of whom used slave labor. Step 2: When was Morrisania established?",When was Morrisania established?,"['MORRISANIA THE BRONX - NYC.gov | The Morris property, present-day Morrisania, was partitioned and leased to farmers, many of whom used slave labor prior to the abolition of slavery in New York State in 1827. Morrisania remained sparsely populated until the early 1800s when the Morris family allowed the railroad to extend across their property., The Morris property, present-day Morrisania, was partitioned and leased to farmers, many of whom used slave labor prior to the abolition of slavery in New York State in 1827', 'Morrisania, Bronx | Morrisania is a residential neighborhood in the southwestern Bronx, New York City, New York. Its boundaries are the Cross-Bronx Expressway to the north, ...', '1855 | 1855, In 1855 the town of Morrisania was established as one of the new population centers that sprang up along the rail lines. The majority of the population growth in the Bronx throughout the 20th century was comprised of immigrant populations; primarily Irish, Italian, and Eastern European Jews in the first few decades., 1855', 'Morrisania, Bronx | From 1644 to the early 20th century, the land of the neighborhood was the estate of the Morris family in Westchester County. In 1790, Lewis Morris, owner of the ...', 'Morrisania, Bronx - Wikipedia | Based on data from the 2010 United States Census, the population of Morrisania was 37,865, a change of 8,068 (21.3%) from the 29,797 counted in 2000. Covering an area of 387.46 acres (156.80 ha), the neighborhood had a population density of 97.7 inhabitants per acre (62,500/sq mi; 24,100/km2)., Based on data from the 2010 United States Census, the population of Morrisania was 37,865, a change of 8,068 (21.3%) from the 29,797 counted in 2000', 'Morrisania/Crotona Neighborhood Profile | In 2021, there were an estimated 175,532 people in Morrisania/Crotona, of which 0.5% identified as Asian, 29.9% identified as Black, 61.3% identified as ...', 'MORRISANIA THE BRONX - NYC.gov | In 1855 the town of Morrisania was established as one of the new population centers that sprang up along the rail lines. The majority of the population growth in the Bronx throughout the 20th century was comprised of immigrant populations; primarily Irish, Italian, and Eastern European Jews in the first few decades., 1855']",In 1855 [3][7].,1855,['1855']
What does Oklahoma mean?,"[""No, “Oklahoma” doesn't mean “red people” | by Kahlalin | “Oklahoma” is indeed derived from two Choctaw words, “okla” and “humma.” The latter is spelled various ways, sometimes with an o or u as the ..."", ""TUESDAY TRIVIA: What Does 'Oklahoma' Mean? | Oklahoma is a Choctaw Indian word that means “red people.” It is derived from the words for people (okla) and red (humma). Thirty-nine American ..."", 'Oklahoma | The state\'s name is derived from the Choctaw words okla, \'people\' and humma, which translates as \'red\'. Oklahoma is also known informally by its nickname, ""The ...']","Step 1: What is the origin of the word ""Oklahoma""? Step 2: What do the Choctaw words ""okla"" and ""humma"" mean? Step 3: What is the translation of the word ""Oklahoma""?",Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: What is the origin of the word ""Oklahoma""? ANSWER: Choctaw Indian word meaning “red people"". Step 2: What do the Choctaw words ""okla"" and ""humma"" mean?","What do the Choctaw words ""okla"" and ""humma"" mean?","[""Oklahoma - Wikipedia | The name Oklahoma comes from the Choctaw language phrase okla, 'people', and humma, translated as 'red'. Choctaw Nation Chief Allen Wright suggested the name in 1866 during treaty negotiations with the federal government on the use of Indian Territory., comes from the Choctaw language phrase okla, 'people', and humma, translated as 'red'"", 'Origin of Names of US States | OKLAHOMA: Choctaw Indian word meaning “red people."" OREGON: One theory is that the name is derived from ""origanum,"" a species of wild sage which grows ...', ""Choctaw place names in 'Oklahumma' | In the Choc- taw language “okla” means “people” and “humma” means “red.” Thus, the area would be named Oklahoma Territory, or literally “Territory of the Red People.” Today “The State of Oklahoma” literally means “The state belonging to Red People.”, “okla” means “people” and “humma” means “red.”"", 'Reminder that even the very name Oklahoma is racist. ... | In the Choctaw language ""okla"" means ""people"" and ""humma"" means ""red"". Thus, the area would be named Oklahoma Territory, or literally ""Territory ...', 'Origin of Names of US States | Indian Affairs | OKLAHOMA: Choctaw Indian word meaning “red people."", red people', ""No, “Oklahoma” doesn't mean “red people” | by Kahlalin | “Oklahoma” is indeed derived from two Choctaw words, “okla” and “humma.” The latter is spelled various ways, sometimes with an o or u as the ..."", ""No, “Oklahoma” doesn't mean “red people” | by Kahlalin | “Oklahoma” is indeed derived from two Choctaw words, “okla” and “humma.” The latter is spelled various ways, sometimes with an o or u as the ...""]","The name Oklahoma comes from the Choctaw language phrase okla, 'people', and humma, translated as 'red' [1][3][5].",'Red People',['red people']
What is the IrDA?,"['Insurance Regulatory and Development Authority | The Insurance Regulatory and Development Authority of India (IRDAI) is a statutory body under the jurisdiction of Ministry of Finance , Government of India ...', 'Infrared Data Association | The Infrared Data Association (IrDA) is an industry-driven interest group that was founded in 1994 by around 50 companies. IrDA provides specifications for ...', 'What is IRDA? Meaning and Functions | IRDA or Insurance Regulatory and Development Authority of India is the apex body that supervises and regulates the insurance sector in India.']",Step 1: What does IrDA stand for? Step 2: When was the Infrared Data Association founded? Step 3: What are the specifications provided by IrDA?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What does IrDA stand for? ANSWER: Insurance Regulatory and Development Authority of India. Step 2: When was the Infrared Data Association founded?,When was the Infrared Data Association founded?,"[""IRDA Full Form - Insurance Regulatory and Development ... | 1) The full form of IRDA is Insurance Regulatory and Development Authority of India. It is an entity owned by the India Government; it controls India's insurance industry."", ""Definition of IRDA (Infrared Data Association) | IRDA (Infrared Data Association) ... Maintains a standard for infrared data transmission (up to 4 Mbps). Because this technology's cost is extremely low, it is ..."", 'Infrared Data Association - Wikipedia | The Infrared Data Association (IrDA) is an industry-driven interest group that was founded in 1994 by around 50 companies. IrDA provides specifications for a complete set of protocols for wireless infrared communications, and the name ""IrDA"" also refers to that set of protocols., 1994', 'About: Infrared Data Association | The Infrared Data Association (IrDA) is an industry-driven interest group that was founded in 1994 by around 50 companies. IrDA provides specifications for ...', 'IrDA, Physical Layer Infrared Data Communication ... | A complete specification is available from IrDA. TABLE 2 - SIGNALING RATE AND PULSE-DURATION SPECIFICATION. SIGNALING RATE. MODULATION. RATE ...', 'Insurance Regulatory and Development Authority | The Insurance Regulatory and Development Authority of India (IRDAI) is a statutory body under the jurisdiction of Ministry of Finance , Government of India ...', 'Infrared Data Association | The Infrared Data Association (IrDA) is an industry-driven interest group that was founded in 1994 by around 50 companies. IrDA provides specifications for ...']",The Infrared Data Association (IrDA) is an industry-driven interest group that provides specifications for wireless infrared communications [3][4][7].,Infrared Data Association,['the Infrared Data Association']
Who founded Nicomedia?,"['Nicomedia | Oxford Classical Dictionary | Nicomedia was founded c. 265 bce by Nicomedes I, supplanting the ancient Greek colony of Astacus. It became the chief city of Hellenistic Bithynia and later of the Roman province., Nicomedes I', 'Nicomedia | Nicomedia was the eastern and most senior capital city, chosen by Diocletian who assumed the title Augustus of the East. Nicomedia remained as the eastern (and ...', 'Nicomedia | Nicomedia (modern İzmit, Turkey) was a city of Bithynia, the residence of Diocletian and his successors until 330. The foundation of Constantinople brought ...']","Step 1: When was Nicomedia founded?
Step 2: Who was the founder of Nicomedia?
Step 3: What was the significance of Nicomedia in ancient history?",Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: When was Nicomedia founded? ANSWER: c. 265 BCE. Step 2: Who was the founder of Nicomedia?,Who was the founder of Nicomedia?,"['c.265 bce | c.265 bce, Nicomedia was founded c. 265 bce by Nicomedes I, supplanting the ancient Greek colony of Astacus. It became the chief city of Hellenistic Bithynia and later of the Roman province., c., 265 bce', ""Nicomedia | History edit. It was founded in 712–11 BC as a Megarian colony and was originally known as Astacus (/ˈæstəkəs/; Ancient Greek: Ἀστακός, 'lobster'). After ..."", 'Nicomedia | Encyclopedia.com | Nicomedia was founded by King Zipoetes, whose son Nicomedes I made it his capital (c. 264 b.c.) and adorned it with numerous magnificent buildings., King Zipoetes', 'Nicomedia | Nicomedia was the eastern and most senior capital city, chosen by Diocletian who assumed the title Augustus of the East. Nicomedia remained as the eastern (and ...', 'Nicomedia - Wikipedia | Nicomedia was the eastern and most senior capital city, chosen by Diocletian who assumed the title Augustus of the East. Nicomedia remained as the eastern (and most senior) capital of the Roman Empire until co-emperor Licinius was defeated by Constantine the Great at the Battle of Chrysopolis (Üsküdar) in 324., the eastern and most senior capital city', 'Nicomedia (İzmit) | History · Nicomedia, its lake and the Sangarius River 712/711 BCE: founded as a Greek colony called Astacus (""lobster"") · Big lake in the ...', 'Nicomedia | Oxford Classical Dictionary | Nicomedia was founded c. 265 bce by Nicomedes I, supplanting the ancient Greek colony of Astacus. It became the chief city of Hellenistic Bithynia and later of the Roman province., Nicomedes I']",Nicomedia was founded by Nicomedes I [1][7].,Nicomedes I,['Nicomedes I']
Who succeeded Nasser?,"[""Anwar Sadat - Wikipedia | Sadat succeeded Nasser as president after the latter's death in October 1970. Sadat's presidency was widely expected to be short-lived. Viewing him as having been little more than a puppet of the former president, Nasser's supporters in government settled on Sadat as someone they could manipulate easily."", 'Gamal Abdel Nasser | Gamal Abdel Nasser Hussein (15 January 1918 – 28 September 1970) was an Egyptian military officer and politician who served as the second president of Egypt ...', 'Anwar Sadat | Biography, History, & Assassination | Anwar Sadat (born December 25, 1918, Mīt Abū al-Kawm, Al-Minūfiyyah governorate, Egypt—died October 6, 1981, Cairo) Egyptian army officer and politician who ...']",Step 1: Who was Anwar Sadat? Step 2: Who was Gamal Abdel Nasser? Step 3: Who succeeded Nasser?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who was Anwar Sadat? ANSWER: Egyptian politician and military officer. Step 2: Who was Gamal Abdel Nasser?,Who was Gamal Abdel Nasser?,"['Anwar Sadat | Muhammad Anwar el-Sadat (25 December 1918 – 6 October 1981) was an Egyptian politician and military officer who served as the third president of Egypt, from 15 ...', 'Gamal Abdel Nasser | Biography & Facts | Gamal Abdel Nasser, Egyptian army officer who served as prime minister (1954–56) and then president (1956–70) of Egypt.', 'Anwar Sadat | During the presidency of Gamal Abdel Nasser, Sadat was appointed minister of State in 1954. He was also appointed editor of the newly founded daily Al Gomhuria.', ""Anwar Sadat - Wikipedia | Sadat succeeded Nasser as president after the latter's death in October 1970. Sadat's presidency was widely expected to be short-lived. Viewing him as having been little more than a puppet of the former president, Nasser's supporters in government settled on Sadat as someone they could manipulate easily."", 'Gamal Abdel Nasser | Gamal Abdel Nasser Hussein (15 January 1918 – 28 September 1970) was an Egyptian military officer and politician who served as the second president of Egypt ...', 'Anwar Sadat | Biography, History, & Assassination | Anwar Sadat, Egyptian army officer and president of Egypt from 1970 until his assassination in 1981. He oversaw the October War of 1973, ...', 'Gamal Abdel Nasser | Gamal Abdel Nasser Hussein (15 January 1918 – 28 September 1970) was an Egyptian military officer and politician who served as the second president of Egypt ...']",Anwar Sadat succeeded Nasser [4][6].,Anwar Sadat,['Anwar Sadat']
Where was Madonna born?,"['Madonna/Place of birth | Bay City, MI, The famous pop singer Madonna was born Madonna Louise Ciccone on August 16, 1958 in Bay City, Michigan. She was raised in Pontiac and Rochester Hills, north of Detroit., Bay City, Michigan', 'Madonna | Madonna ; Born. Madonna Louise Ciccone. (1958-08-16) August 16, 1958 (age 65). Bay City, Michigan, U.S. ; Occupations. Singer; songwriter; actress; dancer; record ...', 'Madonna - Age, Children & Life | Madonna Louise Veronica Ciccone was born in Bay City, Michigan, on August 16, 1958, to parents Silvio ""Tony"" Ciccone and Madonna Fortin. Tony, the son of ...']",Step 1: What is Madonna's full name? Step 2: When was Madonna born? Step 3: Where was Madonna born?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What is Madonna's full name? ANSWER: Madonna Louise Ciccone. Step 2: When was Madonna born?,When was Madonna born?,"['Madonna/Full name | Madonna Louise Ciccone, The famous pop singer Madonna was born Madonna Louise Ciccone on August 16, 1958 in Bay City, Michigan., Madonna Louise Ciccone', 'Madonna | Madonna Louise Ciccone is an American singer, songwriter, and actress. Known as the ""Queen of Pop"", Madonna has been widely recognized for her continual ...', 'Madonna/Date of birth | August 16, 1958, The famous pop singer Madonna was born Madonna Louise Ciccone on August 16, 1958 in Bay City, Michigan., August 16, 1958', 'Madonna | Madonna ; Born. Madonna Louise Ciccone. (1958-08-16) August 16, 1958 (age 65). Bay City, Michigan, U.S. ; Occupations. Singer; songwriter; actress; dancer; record ...', 'Madonna/Place of birth | Bay City, MI, The famous pop singer Madonna was born Madonna Louise Ciccone on August 16, 1958 in Bay City, Michigan. She was raised in Pontiac and Rochester Hills, north of Detroit., Bay City, Michigan', 'Madonna | Madonna ; Born. Madonna Louise Ciccone. (1958-08-16) August 16, 1958 (age 65). Bay City, Michigan, U.S. ; Occupations. Singer; songwriter; actress; dancer; record ...', 'Madonna/Place of birth | Bay City, MI, The famous pop singer Madonna was born Madonna Louise Ciccone on August 16, 1958 in Bay City, Michigan. She was raised in Pontiac and Rochester Hills, north of Detroit., Bay City, Michigan']","Madonna was born in Bay City, Michigan [1][3][5].","Bay City, Michigan","['Bay City, Michigan']"
What is OAS?,"['OAS - Organization of American States: Democracy for peace ... | The OAS brings together leaders from nations across the Americas to address hemispheric issues and opportunities. Together, they seek to build cooperation among ...', 'The Organization of American States | The Organization of American States (OAS) is a multilateral regional body focused on human rights, electoral oversight, social and economic development, ...', 'About the OAS | Purposes: To strengthen peace and security in the hemisphere; promote representative democracy; ensure the peaceful settlement of disputes among members; ...']",Step 1: What does OAS stand for? Step 2: What is the purpose of the Organization of American States? Step 3: What are the main focus areas of the OAS?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What does OAS stand for? ANSWER: Organization of American States. Step 2: What is the purpose of the Organization of American States?,What is the purpose of the Organization of American States?,"['Organization of American States | Organization of American States, OAS - Organization of American States: Democracy for peace, security, and development., Organization of American States', 'About the OAS | Established: April 14, 1890, as the International Union of American Republics. Became the Pan American Union in 1910, then the Organization of American ...', 'OAS :: Who We Are : Purpose | To promote, by cooperative action, their economic, social, and cultural development;. To eradicate extreme poverty, which constitutes an obstacle to the ...', 'OAS :: Who We Are : Purpose | To seek the solution of political, juridical, and economic problems that may arise among them;. To promote, by cooperative action, their economic, social, and ...', 'OAS - Organization of American States: Democracy for peace ... | The OAS brings together leaders from nations across the Americas to address hemispheric issues and opportunities. Together, they seek to build cooperation among ...', 'OAS :: Who We Are | Today, the OAS brings together all 35 independent states of the Americas and constitutes the main political, juridical, and social governmental forum in the ...', 'About the OAS | Purposes: To strengthen peace and security in the hemisphere; promote representative democracy; ensure the peaceful settlement of disputes among members; ...']","The Organization of American States (OAS) was established on April 14, 1890 [2].",Organization of American States,['Organization of American States']
When was Hyderabad founded?,"['Hyderabad/Founded | 1591, The city of Hyderabad was founded by the Qutb Shahi sultan Muhammad Quli Qutb Shah in 1591 CE. It was built around the Charminar, which formed the centerpiece of the city. Hyderabad became an important trading centre for diamonds and pearls, and a centre for culture., 1591 CE', ""Hyderabad | The Qutb Shahi dynasty's Muhammad Quli Qutb Shah established Hyderabad in 1591 to extend the capital beyond the fortified Golconda. In 1687, the city was ..."", 'City History | Hyderabad is the capital of Telangana state and temporary capital of Andhra Pradesh state. The city, founded in the year 1591 by Mohammed Quli Qutub Shah, ...']",Step 1: When was Hyderabad founded by Muhammad Quli Qutb Shah? Step 2: What year was Hyderabad established as the capital by the Qutb Shahi dynasty? Step 3: In which year was Hyderabad founded by Mohammed Quli Qutub Shah?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: When was Hyderabad founded by Muhammad Quli Qutb Shah? ANSWER: 1591. Step 2: What year was Hyderabad established as the capital by the Qutb Shahi dynasty?,What year was Hyderabad established as the capital by the Qutb Shahi dynasty?,"['1591 | 1591, Hyderabad is the capital of Telangana state and temporary capital of Andhra Pradesh state. The city, founded in the year 1591 by Mohammed Quli Qutub Shah, the fifth sultan of Qutb Shahi dynasty, offers a fascinating panorama of the past, with richly mixed cultural and historical tradition spanning over 400 years., 1591', 'Muhammad Quli Qutb Shah | Muhammad Quli Qutb Shah (4 April 1565 – 11 January 1612) was the fifth sultan of the Qutb Shahi dynasty of Golkonda and founded the city of Hyderabad, ...', '1591 | 1591, Hyderabad is the capital of Telangana state and temporary capital of Andhra Pradesh state. The city, founded in the year 1591 by Mohammed Quli Qutub Shah, the fifth sultan of Qutb Shahi dynasty, offers a fascinating panorama of the past, with richly mixed cultural and historical tradition spanning over 400 years., 1591', 'History of Hyderabad | The city of Hyderabad was founded by the Qutb Shahi sultan Muhammad Quli Qutb Shah in 1591 CE. It was built around the Charminar, which formed the centerpiece ...', '1591 | 1591, Hyderabad is the capital of Telangana state and temporary capital of Andhra Pradesh state. The city, founded in the year 1591 by Mohammed Quli Qutub Shah, the fifth sultan of Qutb Shahi dynasty, offers a fascinating panorama of the past, with richly mixed cultural and historical tradition spanning over 400 years., 1591', 'Muhammad Quli Qutb Shah | Muhammad Quli Qutb Shah (4 April 1565 – 11 January 1612) was the fifth sultan of the Qutb Shahi dynasty of Golkonda and founded the city of Hyderabad, ...', 'Hyderabad/Founded | 1591, The city of Hyderabad was founded by the Qutb Shahi sultan Muhammad Quli Qutb Shah in 1591 CE. It was built around the Charminar, which formed the centerpiece of the city. Hyderabad became an important trading centre for diamonds and pearls, and a centre for culture., 1591 CE']",Hyderabad was founded in 1591 by Muhammad Quli Qutb Shah [1][4][7].,1591,['1591']
When did Antipater die?,"['Antipater/Date of death | 319 BC, Antipater died of old age in 319 BC, at the age of 81. By his side was his son Cassander, king of Macedonia., 319 BC', 'Antipater | Macedonian General, Alexander the Great & Rule | Antipater, (born c. 397 bce—died 319), Macedonian general, regent of Macedonia (334–23) and of the Macedonian Empire (321–319) whose death ...', 'Antipater | Maccabean Ruler, Idumean Governor, Roman ... | Antipater, (died 4 bc), son of Herod the Great, who conspired against his half brothers Aristobulus and Alexander for the succession to the ...']",Step 1: When did Antipater die? Step 2: What was the age of Antipater at the time of his death? Step 3: What was the cause of Antipater's death?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: When did Antipater die? ANSWER: 319 BC. Step 2: What was the age of Antipater at the time of his death?,What was the age of Antipater at the time of his death?,"['Antipater/Date of death | 319 BC, Antipater died of old age in 319 BC, at the age of 81. By his side was his son Cassander, king of Macedonia., 319 BC', 'Antipater | Macedonian General, Alexander the Great & Rule | Antipater, (born c. 397 bce—died 319), Macedonian general, regent of Macedonia (334–23) and of the Macedonian Empire (321–319) whose death ...', 'approximately 81 | approximately 81', 'Antipater | Antipater died of old age in 319 BC, at the age of 81. By his side was his son Cassander, king of Macedonia. Controversially, Antipater did not appoint ...', 'Antipater/Date of death | 319 BC, Antipater died of old age in 319 BC, at the age of 81. By his side was his son Cassander, king of Macedonia., 319 BC', 'Antipater | Macedonian General, Alexander the Great & Rule | Antipater, (born c. 397 bce—died 319), Macedonian general, regent of Macedonia (334–23) and of the Macedonian Empire (321–319) whose death ...', 'Antipater | Maccabean Ruler, Idumean Governor, Roman ... | Antipater, (died 4 bc), son of Herod the Great, who conspired against his half brothers Aristobulus and Alexander for the succession to the ...']",Antipater died in 319 BC [1][4][5].,319 BC,['319 BC']
who founded KMS Records?,"['Kevin Saunderson | Kevin Saunderson, Founded in 1987 by Kevin Saunderson, KMS Records is one of the most important Techno labels created in Detroit before 1990. Label owned by Kevin Maurice Saunderson and used his initials to name his label., Kevin Saunderson', ""KMS Records Label | Releases | Detroit, US-based Techno label founded in 1987 by DJ & producer Kevin Saunderson. KMS stands for its founder's initials, Kevin Maurice Saunderson."", 'KMS Records | Ever on a quest to strengthen its legacy, KMS is the legendary Techno label of Kevin Saunderson. Having remained a mainstay of electronic music for thirty ...']",Step 1: Who is the founder of KMS Records? Step 2: When was KMS Records founded? Step 3: What is the history of KMS Records?,Step 2 depends on Step 1. Step 3 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who is the founder of KMS Records? ANSWER: Kevin Saunderson. Step 2: When was KMS Records founded?,When was KMS Records founded?,"['Kevin Saunderson | Kevin Saunderson, Founded in 1987 by Kevin Saunderson, KMS Records is one of the most important Techno labels created in Detroit before 1990. Label owned by Kevin Maurice Saunderson and used his initials to name his label., Kevin Saunderson', ""KMS Records Label | Releases | Detroit, US-based Techno label founded in 1987 by DJ & producer Kevin Saunderson. KMS stands for its founder's initials, Kevin Maurice Saunderson."", '1987 | 1987, Founded in 1987 by Kevin Saunderson, KMS Records is one of the most important Techno labels created in Detroit before 1990. Label owned by Kevin Maurice Saunderson and used his initials to name his label., 1987', ""KMS Records Label | Releases | Detroit, US-based Techno label founded in 1987 by DJ & producer Kevin Saunderson. KMS stands for its founder's initials, Kevin Maurice Saunderson."", ""KMS Records Label | Releases - Discogs | Detroit, US-based Techno label founded in 1987 by DJ & producer Kevin Saunderson. KMS stands for its founder's initials, Kevin Maurice Saunderson. Previously distributed via Submerge (3). Since the 2012 re-launch (25th anniversary), distribution by Above Board Distribution., founded in 1987 by DJ & producer Kevin Saunderson"", 'KMS Records Was Once on Techno Boulevard | Founded in 1987 by Kevin Saunderson, KMS Records is one of the most important Techno labels created in Detroit before 1990. Label owned by Kevin Maurice ...', 'Kevin Saunderson | Kevin Saunderson, Founded in 1987 by Kevin Saunderson, KMS Records is one of the most important Techno labels created in Detroit before 1990. Label owned by Kevin Maurice Saunderson and used his initials to name his label., Kevin Saunderson']",KMS Records was founded by Kevin Saunderson [1][2][3][5][7].,Kevin Saunderson,['Kevin Saunderson']
