Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
Recent discoveries in what country demonstrate many small theropod feathered dinosaurs.,"['Feathered Dinosaurs Discovered | Science | AAAS | The finds come from a site in rural Liaoning Province of northeast China--a place where millions of creatures and plants died suddenly, sometime between 120 million and 135 million years ago (Science, 13 March 1998, p. 1626)., northeast China', 'Feathered dinosaur | The most important discoveries at Liaoning have been a host of feathered dinosaur fossils, with a steady stream of new finds filling in the picture of the ...', ""Finally, You Can See Dinosaurs in All Their Feathered Glory | A new exhibit in New York challenges the popular view of dinos as green, scaly beasts and showcases their links to today's birds.""]","Step 1: Where were recent discoveries of feathered dinosaurs made? Step 2: What type of dinosaurs were discovered in Liaoning Province, China? Step 3: What is the significance of the discoveries of feathered dinosaurs in Liaoning Province, China?",Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: Where were recent discoveries of feathered dinosaurs made? ANSWER: Liaoning Province of China. Step 2: What type of dinosaurs were discovered in Liaoning Province, China?","What type of dinosaurs were discovered in Liaoning Province, China?","['Dinosaur Feathers: Useful Adaptation | AMNH | Paleontologists are continually discovering new examples of feathered fossils. Discoveries in the Liaoning Province of China, such as Sinornithosaurus, pictured above, have transformed our understanding of the transition from feathered dinosaurs to birds., Liaoning Province of China', 'Rewriting the history of feathered dinosaurs | Since 1996, nearly 50 new feathered dinosaur species have emerged from the fossil fields of China. Palaeontologists thought they had a good ...', 'Yixian Formation - Wikipedia | The Yixian Formation is well known for its great diversity of well-preserved specimens and its feathered dinosaurs, such as the large tyrannosauroid Yutyrannus, the therizinosaur Beipiaosaurus, and various small birds, along with a selection of other dinosaurs, such as the iguanodontian Bolong, the sauropod ...', 'Fossils from Liaoning | Since the first dinosaur remains were discovered there in the early 1990s, thousands of fossil plants and animals--including insects, fish, dinosaurs, birds, ...', 'Fossils from Liaoning | AMNH | Delicate features like skin texture and feathers are clearly visible in many of the animal specimens. Indeed, the discovery of numerous feathered dinosaurs in Liaoning continues to reveal important information about the origin of feathers and flight, as well as the evolution of birds., reveal important information about the origin of feathers and flight, as well as the evolution of birds', ""The Great Chinese Dinosaur Boom | Science | In the mid-1990s, on that hillside in Sihetun, a farmer stumbled onto the world's first known feathered dinosaur, a creature now named Sinosauropteryx (“the ..."", 'Feathered Dinosaurs Discovered | Science | AAAS | The finds come from a site in rural Liaoning Province of northeast China--a place where millions of creatures and plants died suddenly, sometime between 120 million and 135 million years ago (Science, 13 March 1998, p. 1626)., northeast China']",Paleontologists are continually discovering new examples of feathered fossils in the Liaoning Province of China [1].,China,['China']
By what year had The Daily Star started impacting The Sun's sales?,"['The Sun (United Kingdom) - Wikipedia | The Daily Star had been launched in 1978 by Express Newspapers, and by 1981 had begun to affect sales of The Sun., 1981', 'The Sun slips below 2m daily sale for the first time in 43 years | The Sun slipped below the 2m sales mark in October, with an average daily sale of 1,978,324 copies. The last time it sold fewer than 2m was ...', 'Daily Star cashes in on Sun price rise | ABCs | The Times managed to hold on to its diamond jubilee sales boost in June with a 0.99% circulation rise in July to 404,099. The News International ...']",Step 1: When was The Daily Star launched? Step 2: When did The Daily Star begin to affect sales of The Sun? Step 3: What was the impact of The Daily Star on The Sun's sales in 1981?,Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: When was The Daily Star launched? ANSWER: November 2, 1978. Step 2: When did The Daily Star begin to affect sales of The Sun?",When did The Daily Star begin to affect sales of The Sun?,"['Daily Star/First issue date | November 2, 1978, The Daily Star was originally created in 1978 as part of Express Newspapers to utilise printing presses that had been running under capacity due to falling Daily Express circulation., 1978', 'The Daily Star (Bangladesh) | Founded by Syed Mohammed Ali on 14 January 1991, as Bangladesh transitioned and restored parliamentary democracy, the newspaper became popular for its outspoken ...', 'The Sun (United Kingdom) - Wikipedia | The Daily Star had been launched in 1978 by Express Newspapers, and by 1981 had begun to affect sales of The Sun., by 1981', 'Daily Star cashes in on Sun price rise | ABCs | The Sun saw its circulation decline 1.27% month on month after the 10p price rise, which was introduced on 2 July – a modest circulation decline ...', ""Fallen Star: how the tabloid with dreams of being a leftwing ... | By early 1981, the Star was living up to Grimsditch's dream by regularly achieving sales of more than 1.5m while the Sun, to the consternation ..."", 'The Sun (United Kingdom) - Wikipedia | The Daily Star had been launched in 1978 by Express Newspapers, and by 1981 had begun to affect sales of The Sun., 1981', 'The Sun slips below 2m daily sale for the first time in 43 years | The Sun slipped below the 2m sales mark in October, with an average daily sale of 1,978,324 copies. The last time it sold fewer than 2m was ...']","The Daily Star had been launched in 1978 by Express Newspapers, and by 1981 had begun to affect sales of The Sun [6].",1981,['1981']
How many national wildlife refuges are in Oklahoma?,"['nine national wildlife refuges | nine national wildlife refuges, Oklahoma has nine national wildlife refuges administered by the U.S. Fish and Wildlife Service. Some, like the Wichita Mountains and Salt Plains, are very well known., nine', 'National Wildlife Refuges in Oklahoma | National Wildlife Refuges in Oklahoma · Deep Fork National Wildlife Refuge · Little River National Wildlife Refuge · Optima National Wildlife Refuge · Ozark Plateau ...', 'Category:National Wildlife Refuges in Oklahoma | O · Optima National Wildlife Refuge · Ozark Plateau National Wildlife Refuge. S. Salt Plains National Wildlife Refuge · Sequoyah National Wildlife Refuge ...']",Step 1: How many national wildlife refuges are in Oklahoma? Step 2: What are the names of the national wildlife refuges in Oklahoma? Step 3: Which national wildlife refuge in Oklahoma is the largest?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: How many national wildlife refuges are in Oklahoma? ANSWER: Nine. Step 2: What are the names of the national wildlife refuges in Oklahoma?,What are the names of the national wildlife refuges in Oklahoma?,"['nine national wildlife refuges | nine national wildlife refuges, Oklahoma has nine national wildlife refuges administered by the U.S. Fish and Wildlife Service. Some, like the Wichita Mountains and Salt Plains, are very well known., nine', 'National Wildlife Refuges in Oklahoma | National Wildlife Refuges in Oklahoma · Deep Fork National Wildlife Refuge · Little River National Wildlife Refuge · Optima National Wildlife Refuge · Ozark Plateau ...', ""National Wildlife Refuges in Oklahoma showcase the state's ... | National Wildlife Refuges in Oklahoma showcase the state's diversity, National Wildlife Refuges in Oklahoma showcase the state's diversity"", 'Category:National Wildlife Refuges in Oklahoma | D · Deep Fork National Wildlife Refuge ; L · Little River National Wildlife Refuge ; O · Ozark Plateau National Wildlife Refuge ; S · Sequoyah National Wildlife Refuge ...', ""the Wichita Mountains National Wildlife Refuge | the Wichita Mountains National Wildlife Refuge, In Comanche County in southwestern Oklahoma, the Wichita Mountains National Wildlife Refuge, Oklahoma's largest wildlife refuge, contains more than 59,000 acres., Wichita Mountains National Wildlife Refuge"", 'Wichita Mountains Wildlife Refuge | Worn by time and nature, the Wichita Mountains loom large above the prairie —a lasting refuge for wildlife. Best known for its roaming herds of bison, longhorn, ...', 'nine national wildlife refuges | nine national wildlife refuges, Oklahoma has nine national wildlife refuges administered by the U.S. Fish and Wildlife Service. Some, like the Wichita Mountains and Salt Plains, are very well known., nine']",Oklahoma has nine national wildlife refuges administered by the U.S. Fish and Wildlife Service [1].,Nine,['nine']
What was the Eritrean region known as during the Middle Ages?,"['Eritrea - Wikipedia | Medri Bahri. After the decline of Aksum, the Eritrean highlands fell under the domain of the Christian Zagwe dynasty, and later, fell under the sphere of influence of the Ethiopian Empire. The area was at first known as Ma\'ikele Bahri (""between the seas/rivers"", i.e. the land between the Red Sea and the Mereb river)., Medri Bahri', 'History of Eritrea | But earlier Eritrea was called Mdre Bahri. The Italians created the colony of Eritrea in the 19th century around Asmara and named it with its current name.', 'ASMARA IN ANCIENT AND MEDIEVAL TIMES | The history of the Eritrean capital city doesn‟t begin in 19th cent., as commonly admitted. Evidences from archaeological excavations prove that the Asmara ...']",Step 1: What was the Eritrean region known as during the Middle Ages? Step 2: What was the significance of the region during the Middle Ages? Step 3: How did the region's name change over time?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: What was the Eritrean region known as during the Middle Ages? ANSWER: Medri Bahri. Step 2: What was the significance of the region during the Middle Ages?,What was the significance of the Eritrean region known as Medri Bahri during the Middle Ages?,"['Eritrea - Wikipedia | Medri Bahri. After the decline of Aksum, the Eritrean highlands fell under the domain of the Christian Zagwe dynasty, and later, fell under the sphere of influence of the Ethiopian Empire. The area was at first known as Ma\'ikele Bahri (""between the seas/rivers"", i.e. the land between the Red Sea and the Mereb river)., Medri Bahri', 'History of Eritrea | But earlier Eritrea was called Mdre Bahri. The Italians created the colony of Eritrea in the 19th century around Asmara and named it with its current name.', 'Medri Bahri - Wikipedia | As a consequence, this was also the wealthiest, the best maintained and the best protected district. In the language of Tigrinya language ""Medri Bahri"" means ""Land of the Sea"" in reference to the Red Sea which Eritrea has a long coastline of this sea., the wealthiest, the best maintained and the best protected district', ""The Kingdom of Medri Bahri (Africa's first democracy was in ... | Medri Bahri (Land of the Sea) was an independent Eritrean kingdom between 1137–1890. Its capital was in Debarwa. What made this kingdom so ..."", 'Geographical renaming | Geographical renaming is the changing of the name of a geographical feature or area, which ranges from the change of a street name to a change to the name ...', 'Eritrea - Wikipedia | Medri Bahri. After the decline of Aksum, the Eritrean highlands fell under the domain of the Christian Zagwe dynasty, and later, fell under the sphere of influence of the Ethiopian Empire. The area was at first known as Ma\'ikele Bahri (""between the seas/rivers"", i.e. the land between the Red Sea and the Mereb river)., Medri Bahri', 'History of Eritrea | But earlier Eritrea was called Mdre Bahri. The Italians created the colony of Eritrea in the 19th century around Asmara and named it with its current name.']",The Eritrean region was known as Medri Bahri during the Middle Ages [1][4].,Medri Bahri,['Medri Bahri']
What was the rejection rate of the quota system by the French speaking part of Switzerland?,"['2014 Swiss immigration initiative | ... French-speaking part (58.5% rejection) of Switzerland rejected it. Swiss ... Switzerland shall be limited by annual maximums and quotas. The maximums ...', 'Swiss government urges voters to reject immigration quota ... | The Swiss government urged voters on Monday to reject quotas on immigrants from European Union countries in a planned referendum, saying the ...', 'EU neighbours regret Swiss vote for immigration quotas | Final results showed 50.3% voted in favour. The vote invalidates the Swiss-EU agreement on freedom of movement.']",Step 1: What was the rejection rate of the Swiss immigration initiative in the French-speaking part of Switzerland? Step 2: What was the final result of the Swiss immigration initiative referendum? Step 3: What were the implications of the rejection of the immigration quota system in Switzerland?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What was the rejection rate of the Swiss immigration initiative in the French-speaking part of Switzerland? ANSWER: 58.5%. Step 2: What was the final result of the Swiss immigration initiative referendum?,What was the final result of the Swiss immigration initiative referendum?,"['2014 Swiss immigration initiative | This initiative was mostly backed by rural parts (57.6% approvals) of Switzerland ... French-speaking part (58.5% rejection) of Switzerland rejected it. Swiss ...', '2014 Swiss immigration initiative | The final measure was described as ""watered down"" or as ""a compromise"" intended to appease the EU and not harm its relationship. Although the 2014 referendum ...', 'Swiss government urges voters to reject immigration quota ... | The Swiss government urged voters on Monday to reject quotas on immigrants from European Union countries in a planned referendum, saying the ...', '2014 Swiss immigration initiative | ... French-speaking part (58.5% rejection) of Switzerland rejected it. Swiss ... Switzerland shall be limited by annual maximums and quotas. The maximums ...', 'Voters reject end to free movement with EU | A similar initiative to introduce quotas on immigrants from the EU ... 1992: Swiss vote by 50.3% to 49.7% against joining European Economic Area.', 'Swiss immigration: 50.3% back quotas, final results show | Swiss voters narrowly back a referendum proposal to bring back strict immigration quotas, with 50.3% giving their support.', 'Swiss immigration quotas: where do we stand? | Germany letting in so many immigrants/refugees/migrants is not because of the ""good of their heart."" They need slave workers to keep the economy propped up.']",The French-speaking part of Switzerland rejected the quota system with a rejection rate of 58.5% [1].,58.5%,['58.5%']
During what season is DST usually not observed because of the detriments of dark mornings?,"['Analysis of daylight saving time | Daylight saving time (DST) is the practice of advancing clocks during warmer months so that darkness falls later each day according to the clock.', 'Daylight Saving Time - How Time Change Affects Sleep | The idea behind DST is to conserve – or “save” – natural light, since spring, summer, and early fall days typically get dark later in the ...', 'The dark side of daylight saving time | The hour transition in the spring initially causes darker mornings and lighter evenings. Less morning light can decrease levels of the mood ...']",Step 1: What is the purpose of daylight saving time (DST)? Step 2: How does DST affect sleep? Step 3: What are the detriments of dark mornings caused by DST?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: What is the purpose of daylight saving time (DST)? ANSWER: to save energy and get more use out of natural daylight. Step 2: How does DST affect sleep?,How does DST affect sleep?,"['The why behind Daylight Saving Time | The true reason why DST was created was to create a way to save energy and to get more use out of our natural daylight. After the Energy Policy Act of 2005 was established, every state or territory in the U.S. had the choice to opt-in or opt-out of DST., to create a way to save energy and to get more use out of our natural daylight', 'What is Daylight Saving Time (DST)? | Daylight Saving Time (DST) is the practice of turning the clock ahead as warmer weather approaches and back as it becomes colder again. The goal of Daylight ...', 'Daylight Saving Time - Sleep Education by the AASM | How do daylight saving time changes affect our sleep? During daylight saving time, we tend to go to bed and fall asleep later at night, resulting in sleep loss. The spring and fall time changes also can disrupt our sleep schedule and have a negative effect on the quality of our sleep., we tend to go to bed and fall asleep later at night, resulting in sleep loss', 'Daylight Saving Time - How Time Change Affects Sleep | The transition between DST and Standard Time has darker mornings and more evening light. This can essentially “delay” your sleep-wake cycle, ...', ""7 Things to Know About Daylight Saving Time | Johns Hopkins | We also lose light in the morning, leaving many of us waking up in the dark. That's bad, Spira says, because exposure to light in the morning has an alerting effect and helps us maintain a strong circadian rhythm. “We function best when our sleep-wake cycle follows the sun., lose light in the morning, leaving many of us waking up in the dark"", 'The dark side of daylight saving time | The hour transition in the spring initially causes darker mornings and lighter evenings. Less morning light can decrease levels of the mood ...', 'Analysis of daylight saving time | Daylight saving time (DST) is the practice of advancing clocks during warmer months so that darkness falls later each day according to the clock.']",DST is usually not observed during the winter season because of the detriments of dark mornings [2].,Winter,['winter']
Where did the San Diego River once flow to?,"[""Navigating the San Diego River's Past and its Future | It would flow into San Diego Bay for several decades at a time before switching course to Mission Bay — then known as False Bay — and after several more decades, it would change course again. “So the Army Corps of Engineers channelized the river. Now the river flows to the ocean,” said Robbins., San Diego Bay"", 'San Diego River | The San Diego River is a river in San Diego County, California. It originates in the Cuyamaca Mountains northwest of the town of Julian, then flows to the ...', 'San Diego River Context | The San Diego River flows approxi- mately 52 miles from its headwaters located near the towns of Julian and Santa. Ysabel in the Volcan mountains through.']",Step 1: What was the original course of the San Diego River? Step 2: Where did the San Diego River flow before it was channelized? Step 3: What was the reason for channelizing the San Diego River?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What was the original course of the San Diego River? ANSWER: Cuyamaca Mountains. Step 2: Where did the San Diego River flow before it was channelized?,Where did the San Diego River flow before it was channelized?,"['San Diego River | The San Diego River is a river in San Diego County, California. It originates in the Cuyamaca Mountains northwest of the town of Julian, then flows to the ...', 'San Diego River | It originates in the Cuyamaca Mountains northwest of the town of Julian, then flows to the southwest until it reaches the El Capitan Reservoir, the largest ...', 'Sea Cliffs, Beaches, and Coastal Valleys of San Diego County | Because of the high deposition rate of the river, which threatened to ruin San Diego Bay as a harbor, the federal government diverted the flow into Mission Bay and built a levee embankment of earth extending from near Old Town to Point Loma in the fall of 1853 (Derby 1853).', 'San Diego River | In the fall of 1821, however, a flood changed the river channel in one night, and the greater volume of the flow was diverted into what was then known as False ...', ""Navigating the San Diego River's Past and its Future | It would flow into San Diego Bay for several decades at a time before switching course to Mission Bay — then known as False Bay — and after several more decades, it would change course again. “So the Army Corps of Engineers channelized the river. Now the river flows to the ocean,” said Robbins., San Diego Bay"", 'San Diego River | The San Diego River is a river in San Diego County, California. It originates in the Cuyamaca Mountains northwest of the town of Julian, then flows to the ...', 'San Diego River Context | The rural community of Lakeside in unincorporated San Diego County was built first around agriculture and then the sand and gravel industry. As sand mining.']",The San Diego River once flowed into San Diego Bay [5].,San Diego Bay,['San Diego Bay']
What did Pope Paul VI re-convene when he became Pope?,"['Pope Paul VI - Wikipedia | Upon his election to the papacy, Montini took the name Paul VI. He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII., the Second Vatican Council', 'Pope Paul VI – People and Organizations | He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII. After the Council had concluded its work, Paul VI ...', 'Pope St. Paul VI - FaithND - University of Notre Dame | In 1963, Archbishop Montini was elected pope and took the name Paul VI, in honor of the Apostle Paul, as a model of the evangelical nature that ...']",Step 1: What did Pope Paul VI re-convene when he became Pope? Step 2: What was the name of the council that Pope Paul VI re-convened? Step 3: What was the significance of the Second Vatican Council?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What did Pope Paul VI re-convene when he became Pope? ANSWER: Second Vatican Council. Step 2: What was the name of the council that Pope Paul VI re-convened?,What was the name of the council that Pope Paul VI re-convened?,"['Pope Paul VI - Wikipedia | Upon his election to the papacy, Montini took the name Paul VI. He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII., the Second Vatican Council', 'Pope Paul VI – People and Organizations | He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII. After the Council had concluded its work, Paul VI ...', 'Pope Paul VI - Wikipedia | He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII., Second Vatican Council', 'Second Vatican Council | The council was opened on 11 October 1962 by John XXIII (pope during the preparation and the first session), and was closed on 8 December 1965 by Paul VI (pope ...', ""Vatican II | Carroll College | Saint John XXIII stated that the purpose of the Council was the “modernization of the Church after 20 centuries of life.” This refreshening of the Church's traditions is commonly referred to as aggiornamento (“bringing up to date” in Italian)., modernization of the Church after 20 centuries of life"", 'Why Is Vatican II So Important? | The council called between 2,000 and 2,500 bishops and thousands of observers, auditors, sisters, laymen and laywomen to four sessions at St.', 'Pope Paul VI - Wikipedia | Upon his election to the papacy, Montini took the name Paul VI. He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII., the Second Vatican Council']",Pope Paul VI re-convened the Second Vatican Council [1][2][3].,Second Vatican Council,['the Second Vatican Council']
How large in square feet is the LaFortune Center at Notre Dame?,"['LaFortune Student Center - Wikipedia | Commonly known as ""LaFortune"" or ""LaFun,"" it is a 4-story building of 83,000 square feet that provides the Notre Dame community with a meeting place for social, recreational, cultural, and educational activities., 83,000 square feet', 'LaFortune Student Center | University of Notre Dame ; LaFortune Student Center. Ballroom ; (click to enlarge). Capacity: 400 people. (click to enlarge). 3,164 square feet ; Availability.', ""Biggest Notre Dame Project Ever a 'Crossroads ... | Level 1: A digital media center with a 2,000-square-foot studio and production, teaching, learning, research and scholarship facilities for ...""]",Step 1: What is the square footage of the LaFortune Student Center at Notre Dame? Step 2: What facilities are available at the LaFortune Student Center at Notre Dame? Step 3: What is the capacity of the ballroom at the LaFortune Student Center at Notre Dame?,Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: What is the square footage of the LaFortune Student Center at Notre Dame? ANSWER: 83,000 square feet. Step 2: What facilities are available at the LaFortune Student Center at Notre Dame?",What facilities are available at the LaFortune Student Center at Notre Dame?,"['83,000 square feet | 83,000 square feet, Commonly known as ""LaFortune"" or ""LaFun,"" it is a 4-story building of 83,000 square feet that provides the Notre Dame community with a meeting place for social, recreational, cultural, and educational activities., 83,000 square feet', 'LaFortune Student Center | University of Notre Dame ; LaFortune Student Center. Ballroom ; (click to enlarge). Capacity: 400 people. (click to enlarge). 3,164 square feet ; Availability.', ""LaFortune Student Center | Locations - Campus Tour | You'll find a food court, convenience store, ATMs, a barber shop and hair stylist, a credit union branch, computer work stations, and offices for student government and other groups., a food court, convenience store, ATMs, a barber shop and hair stylist, a credit union branch, computer work stations, and offices for student government and other groups"", 'Services - LaFortune Student Center - University of Notre Dame | Student Activities offers a variety of services for the Notre Dame community and families. Exam Care Packages · ND Cake Service · Student Shop ND · Student ...', 'LAFORTUNE STUDENT CENTER BALLROOM | CAPACITY: Depending on set up style (ie. banquet approx. 100, coffeehouse 150, dance 400, lecture 185). LIGHTING: Skylight, large windows, balcony with ...', 'LaFortune Student Center - Wikipedia | Commonly known as ""LaFortune"" or ""LaFun,"" it is a 4-story building of 83,000 square feet that provides the Notre Dame community with a meeting place for social, recreational, cultural, and educational activities., 83,000 square feet', 'LaFortune Student Center | University of Notre Dame ; LaFortune Student Center. Ballroom ; (click to enlarge). Capacity: 400 people. (click to enlarge). 3,164 square feet ; Availability.']","The LaFortune Student Center at Notre Dame is 83,000 square feet [1][6].","83,000 square feet","['83,000 square feet']"
In what month was Perfect Harmony's Off-Brodway debut?,"[""October 2010 | October 2010, Perfect Harmony made its Off Broadway debut at Theatre Row's Acorn Theatre under the direction of Andrew Grosso, in October 2010., October 2010"", ""Perfect Harmony (musical) | Perfect Harmony made its Off-Broadway debut at Theatre Row's Acorn ... A month later, the Acafellas are trying to adjust to life without Lassiter. JB has ..."", 'Perfect Harmony Will Shutter Off-Broadway Nov. 13 | Perfect Harmony originally began previews Oct. 8 at the Theaters at 45 Bleecker. When the venue suddenly shuttered, Perfect Harmony was among several ...']",Step 1: When did Perfect Harmony make its Off-Broadway debut? Step 2: Where did Perfect Harmony make its Off-Broadway debut? Step 3: What was the name of the theater where Perfect Harmony made its Off-Broadway debut?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: When did Perfect Harmony make its Off-Broadway debut? ANSWER: October 2010. Step 2: Where did Perfect Harmony make its Off-Broadway debut?,Where did Perfect Harmony make its Off-Broadway debut?,"[""October 2010 | October 2010, Perfect Harmony made its Off-Broadway debut at Theatre Row's Acorn Theatre in October 2010 after a preview period at the Theatres at 45 Bleecker Street and an out-of-town run at the Stoneham Theatre, in Stoneham, Massachusetts., October 2010"", ""Perfect Harmony | History. Perfect Harmony made its Off Broadway debut at Theatre Row's Acorn Theatre under the direction of Andrew Grosso, in October 2010."", ""Theatre Row's Acorn Theatre | Theatre Row's Acorn Theatre, Perfect Harmony made its Off-Broadway debut at Theatre Row's Acorn Theatre in October 2010 after a preview period at the Theatres at 45 Bleecker Street and an out-of-town run at the Stoneham Theatre, in Stoneham, Massachusetts., Theatre Row's Acorn Theatre"", 'Perfect Harmony Will Shutter Off-Broadway Nov. 13 | After five previews on Bleecker, Perfect Harmony arrived at the Acorn Theatre in midtown where it began previews Oct. 21 and officially opened Oct. 27. The ...', ""Theatre Row's Acorn Theatre | Theatre Row's Acorn Theatre, Perfect Harmony made its Off-Broadway debut at Theatre Row's Acorn Theatre in October 2010 after a preview period at the Theatres at 45 Bleecker Street and an out-of-town run at the Stoneham Theatre, in Stoneham, Massachusetts., Theatre Row's Acorn Theatre"", 'Perfect Harmony Will Shutter Off-Broadway Nov. 13 | After five previews on Bleecker, Perfect Harmony arrived at the Acorn Theatre in midtown where it began previews Oct. 21 and officially opened Oct. 27. The ...', ""October 2010 | October 2010, Perfect Harmony made its Off Broadway debut at Theatre Row's Acorn Theatre under the direction of Andrew Grosso, in October 2010., October 2010""]",Perfect Harmony made its Off-Broadway debut at Theatre Row's Acorn Theatre in October 2010 [1][2].,October,['October']
Which city besides Ravenna served as the capital of the Western Roman Empire?,"['Ravenna | Ravenna is the capital city of the Province of Ravenna, in the Emilia-Romagna region of Northern Italy. It was the capital city of the Western Roman Empire ...', 'What city was the capital of the Western Roman Empire? | Ravenna. Rome had ceased to be the capital of the Unified Roman Empire in 283 AD when Emperor Diocletianus moved the capital to Mediolanum.', 'The Byzantine Legacy of Ravenna | Ravenna, the last capital of the Western Roman Empire and home of eight UNESCO World Heritage Sites, is full of spectacular Byzantine ...']",Step 1: What city was the capital of the Western Roman Empire? Step 2: When did Rome cease to be the capital of the Unified Roman Empire? Step 3: What city did Emperor Diocletianus move the capital to in 283 AD?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What city was the capital of the Western Roman Empire? ANSWER: Ravenna. Step 2: When did Rome cease to be the capital of the Unified Roman Empire?,When did Rome cease to be the capital of the Unified Roman Empire?,"['Ravenna | Ravenna, Ravenna was henceforth the capital of the Western Roman Empire until its dissolution in 476. As such, Ravenna was embellished with magnificent monuments. The city was also raised to the status of an archbishopric in 438., Ravenna', 'Western Roman Empire | Under his rule, the city of Byzantium – only recently re-founded as Constantinople – was fully developed as a capital. At Constantinople, the political, ...', ""History of Rome - Wikipedia | At the end of 3rd century Diocletian's political reforms, Rome was deprived of its traditional role of administrative capital of the Empire. Later, western emperors ruled from Milan or Ravenna, or cities in Gaul., end of 3rd century"", 'Roman Empire | The fall of the Western Roman Empire in 476 conventionally marks the end of classical antiquity and the beginning of the Middle Ages. Roman Empire. Senatus ...', 'Diocletian - World History Encyclopedia | Even Maximian preferred Mediolanum (Milan). To Diocletian the capital was wherever he was; however, he eventually selected Nicomedia as his capital., Mediolanum (Milan)', ""Diocletian | He established new administrative centres in Nicomedia, Mediolanum, Sirmium, and Trevorum, closer to the empire's frontiers than the traditional capital at Rome ..."", 'Ravenna | Ravenna is the capital city of the Province of Ravenna, in the Emilia-Romagna region of Northern Italy. It was the capital city of the Western Roman Empire ...']",The city of Milan also served as the capital of the Western Roman Empire [3].,Milan,['Milan']
What is the name of the movement of rural blacks in the early 20th century called?,"['The Great Migration | The Great Migration, The Great Migration was the relocation of more than 6 million Black Americans from the rural South to the cities of the North, Midwest and West from about 1916 to 1970., The Great Migration', 'Great Migration (African American) | The Great Migration, sometimes known as the Great Northward Migration or the Black Migration, was the movement of six million African Americans out of the ...', 'The Great Migration (1910-1970) | The Great Migration was one of the largest movements of people in United States history. Approximately six million Black people moved from ...']",Step 1: What is the name of the movement of rural blacks in the early 20th century called? Step 2: When did the Great Migration take place? Step 3: How many Black Americans were relocated during the Great Migration?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What is the name of the movement of rural blacks in the early 20th century called? ANSWER: The Great Migration. Step 2: When did the Great Migration take place?,When did the Great Migration take place?,"['The Great Migration | The Great Migration, The Great Migration was the relocation of more than 6 million Black Americans from the rural South to the cities of the North, Midwest and West from about 1916 to 1970., The Great Migration', 'Great Migration (African American) | The Great Migration, sometimes known as the Great Northward Migration or the Black Migration, was the movement of six million African Americans out of the ...', 'Great Migration/Start date | 1910, The Great Migration was one of the largest movements of people in United States history. Approximately six million Black people moved from the American South to Northern, Midwestern, and Western states roughly from the 1910s until the 1970s., from the 1910s until the 1970s', 'Great Migration: Definition, Causes & Impact | The Great Migration was the movement of more than 6 million Black Americans from the South to the cities of the North, Midwest and West from ...', 'six million Black people | six million Black people, The Great Migration was one of the largest movements of people in United States history. Approximately six million Black people moved from the American South to Northern, Midwestern, and Western states roughly from the 1910s until the 1970s., Approximately six million', 'Great Migration: Definition, Causes & Impact | The Great Migration was the relocation of more than 6 million Black Americans from the rural South to the cities of the North, Midwest and ...', 'The Great Migration | The Great Migration, The Great Migration was the relocation of more than 6 million Black Americans from the rural South to the cities of the North, Midwest and West from about 1916 to 1970., The Great Migration']","The Great Migration was the relocation of more than 6 million Black Americans from the rural South to the cities of the North, Midwest, and West from about 1916 to 1970 [1][7].",The Great Migration,['The Great Migration']
