Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
Which has more species Athrotaxis or Chamaedorea?,"['How do these two Chamaedoreas compare | In my experience, they are all easy to grow, but nationsiana is, due to its softer leaflets, a bit more sensitive to spider mites. Succes,. Wim.', 'CHAMAEDOREA, THE SPECIES - Palms | This is a multi-stemmed species from Central America that I think is one of the more exciting species and probably the best Bamboo Palm one can ...', 'Athrotaxis | Athrotaxis is a genus of two to three species (depending on taxonomic opinion) of conifers in the cypress family, Cupressaceae. The genus is endemic to western ...']","Step 1: How many species of Chamaedorea are there?
Step 2: How many species of Athrotaxis are there?",None,,,"['107 species | 107 species, Chamaedorea is a genus of 107 species of palms, native to subtropical and tropical regions of the Americas., 107 species', 'CHAMAEDOREA, THE SPECIES - Palms | This is an interesting species that has two forms: a trunk-less form and one with a small to medium sized trunk. It is from Mexico. All forms ...', 'Athrotaxis - Wikipedia | Athrotaxis is a genus of two to three species (depending on taxonomic opinion) of conifers in the cypress family, Cupressaceae. The genus is endemic to western Tasmania, where they grow in high-elevation temperate rainforests., two to three', 'Athrotaxis | The three species which constitute this interesting genus of conifers are all natives of the mountains of Tasmania, and were all introduced about 1857.', 'How do these two Chamaedoreas compare | In my experience, they are all easy to grow, but nationsiana is, due to its softer leaflets, a bit more sensitive to spider mites. Succes,. Wim.', 'Category:CHAMAEDOREA | Chamadorea is one of the largest palm genera. It has well more than 100 species, which are very diverse, though not as diverse as the super-genus Dypsis.', 'Athrotaxis (Tasmanian cedar) description | Description of the evolution, biology, distribution, ecology, and uses of the species in the conifer genus Athrotaxis (Tasmanian cedar).']",Chamaedorea is a genus of 107 species of palms [1]. Athrotaxis is a genus of two to three species [3]. Chamaedorea has more species than Athrotaxis.,Chamaedorea,['Chamaedorea']
What was  Achsa W. Sprague best known for?,"[""This Place in History: Achsa Sprague | Achsa Sprague was a popular spiritualist in the mid-1800s. Primarily a trance medium, she also wrote poetry and was an abolitionist and an advocate of women's rights., Primarily a trance medium, she also wrote poetry and was an abolitionist and an advocate of women's rights"", 'Achsa W. Sprague | Achsa W. Sprague (November 17, 1827 – July 6, 1862) was one of the best-known Spiritualists during the 1850s in the United States.', 'Achsa W. Sprague (1827-1862) | She advocated humane treatment of inmates, and in this theory she antedated Dorothea Dix, who as a girl in the printing shop in Barnard, Vermont, somehow ...']",Step 1: Who was Achsa W. Sprague? Step 2: What did Achsa W. Sprague advocate for? Step 3: What was Achsa W. Sprague's profession or area of expertise?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: Who was Achsa W. Sprague? ANSWER: A Spiritualist. Step 2: What did Achsa W. Sprague advocate for?,Who was Achsa W. Sprague? ANSWER: A Spiritualist. What did Achsa W. Sprague advocate for?,"['Achsa W. Sprague | Achsa W. Sprague (November 17, 1827 – July 6, 1862) was one of the best-known Spiritualists during the 1850s in the United States.', ""(SPIRITUALISM) Achsa W Sprague Diary of a renowned ... | Achsa White Sprague (1827-1862) of Plymouth Notch, VT overcame severe chronic illness to become one of the most renowned Spiritualist mediums and lecturers in America in the years preceding her death. She was also an abolitionist and advocate for women's rights., women's rights"", 'Achsa W. Sprague | Achsa W. Sprague (November 17, 1827 – July 6, 1862) was one of the best-known Spiritualists during the 1850s in the United States. Primarily a medium and ...', ""Achsa W. Sprague (1827-1862) | Miss Sprague's fame as a reformer, feminist, and lecturer was spreading rapidly at the time of her death. Spiritualism suffered a lul( when the clouds of war ..."", ""This Place in History: Achsa Sprague | Achsa Sprague was a popular spiritualist in the mid-1800s. Primarily a trance medium, she also wrote poetry and was an abolitionist and an advocate of women's rights., Primarily a trance medium, she also wrote poetry and was an abolitionist and an advocate of women's rights"", 'Achsa W. Sprague | Achsa W. Sprague (November 17, 1827 – July 6, 1862) was one of the best-known Spiritualists during the 1850s in the United States.', ""Achsa W. Sprague (1827-1862) | Professor. Fred K. Jackson of Burlington, Vermont, tells us that Miss Sprague was born November 17, 1827, according to Miss Sprague's diary, and Mr ...""]","Achsa W. Sprague was one of the best-known Spiritualists in the United States during the 1850s [1][3][6]. She was also a renowned medium and lecturer, as well as an advocate for women's rights and abolitionist [2][4][5][7].",Spiritualism,['Spiritualism']
"Which was created first, Jenůfa or Dafne?","[""History of opera | Thus, Jacopo Peri created Dafne (1597), followed by Euridice (1600), by the same author. In 1607, Claudio Monteverdi composed La favola d'Orfeo, where he added ..."", 'Dafne | Dafne was first performed during Carnival of 1598 (1597 old style) at the Palazzo Corsi.', 'Dafne: the first opera in history | It was composed by Jacopo Peri in 1598 and the libretto was written by Ottavio Rinuccini.']",Step 1: When was Jenůfa composed? Step 2: When was Dafne composed?,None,,,"['Jenůfa/Written | 1903', 'Jenůfa | It was first performed at the National Theatre, Brno on 21 January 1904. Composed between 1896 and 1902, it is among the first operas written in prose.', ""1598 | 1598, …was probably the first opera, La Dafne (1598), and also, in collaboration with Rinuccini, the first opera for which complete music still exists, L'Euridice (1600); some of the music used in the first performance of L'Euridice was composed by Peri's rival at court, Giulio Caccini., 1598"", 'Dafne | Dafne was first performed during Carnival of 1598 (1597 old style) at the Palazzo Corsi.', ""History of opera | Thus, Jacopo Peri created Dafne (1597), followed by Euridice (1600), by the same author. In 1607, Claudio Monteverdi composed La favola d'Orfeo, where he added ..."", 'Jenůfa: Synopsis, Songs, Plot & More | Jenůfa is an opera in three acts by the composer Leoš Janáček. First performed in 1904, Jenůfa is an opera of overwhelming emotion.', 'Dafne: the first opera in history | It was composed by Jacopo Peri in 1598 and the libretto was written by Ottavio Rinuccini. Dafne was performed by a small ensemble consisting of a ...']",Dafne was first performed in 1598 [3][4][7]. Jenůfa was first performed in 1904 [2][6].,Dafne,['Dafne']
Oli Sihvonen studied at college in what state? ,"['Oli Sihvonen :: The Johnson Collection, LLC | Sihvonen, Oli (1921–1991) In the summer of 1946, Sihvonen traveled to western North Carolina to study at Black Mountain College, which experienced a boost in enrollment following the war years., North Carolina', ""Oli Sihvonen | Oli Sihvonen (January 31, 1921 – April 3, 1991) was a post-World War II American artist known for hard-edge abstract paintings. Sihvonen's style was greatly ..."", 'Oli Sihvonen - David Richard Gallery | New York | In 1954 – 1956 I taught drawing and design at Hunter College in New York; leaving that position to accept a Wurlitzer Foundation in Taos, New Mexico for a year.']",Step 1: Where did Oli Sihvonen study in 1946? Step 2: What state is Black Mountain College located in?,Step 2 depends on Step 1.,Step 1: Where did Oli Sihvonen study in 1946? ANSWER: Black Mountain College. Step 2: What state is Black Mountain College located in?,What state is Black Mountain College located in?,"[""Oli Sihvonen | Sihvonen's style was greatly influenced by Josef Albers who taught him color theory and Bauhaus aesthetics at Black Mountain College in the 1940s. Sihvonen was ..."", 'Mountain, North Carolina | Mountain, North Carolina, Black Mountain College, experimental liberal arts college in Black Mountain, North Carolina, U.S. (about 20 miles [32 km] east of Asheville), founded in 1933 by scholars John Andrew Rice and Theodore Dreier., North Carolina', 'Black Mountain College - Wikipedia | Black Mountain College was a private liberal arts college in Black Mountain, North Carolina. It was founded in 1933 by John Andrew Rice, Theodore Dreier, ...', 'Oli Sihvonen :: The Johnson Collection, LLC | Sihvonen, Oli (1921–1991) In the summer of 1946, Sihvonen traveled to western North Carolina to study at Black Mountain College, which experienced a boost in enrollment following the war years., North Carolina', ""Oli Sihvonen | Oli Sihvonen (January 31, 1921 – April 3, 1991) was a post-World War II American artist known for hard-edge abstract paintings. Sihvonen's style was greatly ..."", 'Oli Sihvonen :: The Johnson Collection, LLC | In the summer of 1946, Sihvonen traveled to western North Carolina to study at Black Mountain College, which experienced a boost in enrollment following the war ...', 'A Brief Introduction - Black Mountain College Museum + Arts ... | The story of Black Mountain College begins in 1933 and comprises a fascinating chapter in the history of education and the arts. Conceived by John A. Rice, ...']","Oli Sihvonen studied at Black Mountain College, which is located in Black Mountain, North Carolina [1][2][4][6].",North Carolina,['North Carolina']
Were Akim Tamiroff and Robert Nalbandyan both Armenian?,"['List of Armenian Americans | This is a list of notable Armenian Americans, including both original immigrants who obtained American citizenship and their American descendants.', 'Are there any famous Armenians that live outside of ... | Certainly! Here is a list of some famous Armenians: · 1. Aram Khachaturian - Renowned composer and conductor. · 3. Hovhannes Shiraz - Influential ...', 'The Armenian Community of California: - The First One ... | Today there are two dioceses of the Apostolic Church in. California made up of over ... Moonjean (producer), the late Akim Tamiroff, Mike Con- nors (""Mannix ...']",Step 1: Who is Akim Tamiroff? Step 2: What is Akim Tamiroff's nationality? Step 3: Who is Robert Nalbandyan? Step 4: What is Robert Nalbandyan's nationality? Step 5: Are Akim Tamiroff and Robert Nalbandyan both Armenian?,Step 2 depends on Step 1. Step 4 depends on Step 3. Step 5 depends on Step 2. Step 5 depends on Step 4.,Step 1: Who is Akim Tamiroff? ANSWER: Armenian-American actor. Step 2: What is Akim Tamiroff's nationality?,What is Akim Tamiroff's nationality?,"[""Akim Tamiroff | Akim Mikhailovich Tamiroff was an Armenian-American actor of film, stage, and television. One of the premier character actors of Hollywood's Golden Age, ..."", 'Akim Tamiroff | Tamiroff was born Hovakim Tamiryants (Armenian: Հովակիմ Թամիրյանց) to Armenian parents living in the Russian Empire. Different sources cite ...', 'Robert Nalbandyan - Wikipedia | Nalbandyan (Armenian: Ռոբերտ Նալբանդյան, 1937–2002) was an Armenian chemist, the co-discoverer of photosynthetic protein plantacyanin, a pioneer in the field of free radicals, and a noted and prolific writer on various subjects in the field of chemistry.', ""Robert M. Nalbandian - Key Participants - It's in the Blood! ... | Robert M. Nalbandian. 1922-2001. Former primary affiliation: Blodgett Memorial Hospital, Grand Rapids, Michigan 49506 ..."", 'Robert Nalbandyan | Born in Yerevan, Armenia and educated at Moscow State University in Moscow, Russia, Nalbandyan lived and worked in Yerevan for most of his life, where he ...', 'List of Armenian Americans | This is a list of notable Armenian Americans, including both original immigrants who obtained American citizenship and their American descendants.', 'List of Armenian Americans | This is a list of notable Armenian Americans, including both original immigrants who obtained American citizenship and their American descendants.']",Akim Tamiroff was an Armenian-American actor [1][2]. Robert Nalbandyan was an Armenian chemist [3][4][5]. Both were Armenian.,Yes,['yes']
Who is the creator of Garfield?,"['Garfield/Creator | Jim Davis, Garfield is an American comic strip created by Jim Davis. Originally published locally as Jon in 1976, then in nationwide syndication from 1978 as Garfield, it chronicles the life of the title character Garfield the cat, his human owner Jon Arbuckle, and Odie the dog., Jim Davis', ""Jim Davis (cartoonist) | He is best known as the creator of the comic strips Garfield and U.S. Acres. Published since 1978, Garfield is one of the world's most widely syndicated comic ..."", 'Jim Davis | Jim Davis. Writer: Garfield in Disguise. James Robert ""Jim"" Davis is a professional cartoonist, television writer, and television producer from Marion, ...']",Step 1: Who is Jim Davis? Step 2: What comic strips has Jim Davis created? Step 3: Is Garfield one of the comic strips created by Jim Davis?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who is Jim Davis? ANSWER: American cartoonist. Step 2: What comic strips has Jim Davis created?,What comic strips has Jim Davis created?,"['Jim Davis | After college, he became an assistant for Tom Ryan, the creator of the Tumbleweeds cartoon. Davis learned valuable skills, like how to produce a comic strip, ...', ""Jim Davis (cartoonist) - Wikipedia | He is best known as the creator of the comic strips Garfield and U.S. Acres. Published since 1978, Garfield is one of the world's most widely syndicated comic strips. Davis's other comics work includes Tumbleweeds, Gnorm Gnat, and Mr. Potato Head ., Garfield and U.S. Acres"", 'Jim Davis | Davis learned valuable skills, like how to produce a comic strip, and used this knowledge to make his own strip, Gnorm Gnat.Gnorm was a bug who did funny things ...', ""Jim Davis (cartoonist) - Wikipedia | He is best known as the creator of the comic strips Garfield and U.S. Acres. Published since 1978, Garfield is one of the world's most widely syndicated comic strips. Davis's other comics work includes Tumbleweeds, Gnorm Gnat, and Mr. Potato Head ., He is best known as the creator of the comic strips Garfield and U.S. Acres"", 'Garfield | Garfield is an American comic strip created by Jim Davis. Originally published locally as Jon in 1976, then in nationwide syndication from 1978 as Garfield, ...', 'Garfield/Creator | Jim Davis, Garfield is an American comic strip created by Jim Davis. Originally published locally as Jon in 1976, then in nationwide syndication from 1978 as Garfield, it chronicles the life of the title character Garfield the cat, his human owner Jon Arbuckle, and Odie the dog., Jim Davis', ""Jim Davis (cartoonist) | He is best known as the creator of the comic strips Garfield and U.S. Acres. Published since 1978, Garfield is one of the world's most widely syndicated comic ...""]",Jim Davis is the creator of the comic strips Garfield and U.S. Acres [2][4][6][7].,Jim Davis,['Jim Davis']
Mikael Salomon is from what country?,"['Mikael Salomon/Nationality | Danish, Born in Copenhagen, Denmark, Salomon photographed dozens of films in his native country, earning awards including the Robert Award and Bodil Awards., Copenhagen, Denmark', 'Mikael Salomon | Mikael Salomon was born and grew up in Denmark. He is originally and primarily a cinematographer. The first feature film he shot was Fantasterne (1967) by ...', 'Mikael Salomon Facts for Kids | Mikael Salomon. Born, (1945-02-24) 24 February 1945 (age 78). Copenhagen, Denmark. Nationality, Danish. Occupation, Cinematographer · television ...']",Step 1: Where was Mikael Salomon born? Step 2: What is Mikael Salomon's nationality?,Step 2 depends on Step 1.,"Step 1: Where was Mikael Salomon born? ANSWER: Copenhagen, Denmark. Step 2: What is Mikael Salomon's nationality?",What is Mikael Salomon's nationality?,"['Mikael Salomon/Place of birth | Copenhagen, Denmark, Born in Copenhagen, Denmark, Salomon photographed dozens of films in his native country, earning awards including the Robert Award and Bodil Awards., Copenhagen, Denmark', 'Mikael Salomon | Mikael Salomon was born and grew up in Denmark. He is originally and primarily a cinematographer. The first feature film he shot was Fantasterne (1967) by ...', 'Mikael Salomon/Nationality | Danish, Mikael Salomon (born 24 February 1945) is a Danish cinematographer, director and producer of film and television. After a long cinematography career in Danish cinema, he transitioned to the Hollywood film industry in the late 1980s, earning two Academy Award nominations., Danish', 'Mikael Salomon | Mikael Salomon was born and grew up in Denmark. He is originally and primarily a cinematographer. The first feature film he shot was Fantasterne (1967) by ...', 'Mikael Salomon/Nationality | Danish, Born in Copenhagen, Denmark, Salomon photographed dozens of films in his native country, earning awards including the Robert Award and Bodil Awards., Copenhagen, Denmark', 'Mikael Salomon | Mikael Salomon was born and grew up in Denmark. He is originally and primarily a cinematographer. The first feature film he shot was Fantasterne (1967) by ...', 'Mikael Salomon - Age, Family, Bio | Birthday February 24, 1945 ; Birth Sign Pisces ; Birthplace Copenhagen, Denmark ; Age 78 years old.']",Mikael Salomon was born and grew up in Denmark [2][3][4][5][6][7].,Denmark,['Denmark']
In what county is Oklahoma Baptist University located?,"['Our History and School Rankings | Oklahoma Baptist University is a Christian liberal arts university in Shawnee, 30 minutes east of Oklahoma City. At OBU you will learn how all knowledge ...', 'Welcome to Shawnee, Oklahoma | Oklahoma Baptist University is located in Shawnee, Okla., a quiet city near a major urban center with access to internships and cultural events. Shawnee is ...', 'Oklahoma Baptist University | OBU is located in northwest Shawnee, Oklahoma. The OBU campus, referred to as ""Bison Hill"" because a majority of the university is located on a small hill, ...']","Step 1: Where is Oklahoma Baptist University located? Step 2: What county is Shawnee, Oklahoma located in? Step 3: Is Oklahoma Baptist University located in Shawnee, Oklahoma?",Step 2 depends on Step 1. Step 3 depends on Step 1. Step 3 depends on Step 2.,"Step 1: Where is Oklahoma Baptist University located? ANSWER: Shawnee, Oklahoma. Step 2: What county is Shawnee, Oklahoma located in?","What county is Shawnee, Oklahoma located in?","['Oklahoma Baptist University: Best College In Oklahoma | Get a Christian education at Oklahoma Baptist University and prepare for success. Our programs include nursing school, art school, business school, ...', 'Shawnee/County | Pottawatomie County, Shawnee is located 35 miles east of Oklahoma City and has a strong sense of place, highlighted by its rich history and diversity. The City has a population of over 31,000 and serves as a regional hub for the surrounding predominately rural area and is also the County seat for Pottawatomie County., Pottawatomie County', 'Shawnee, Oklahoma | Shawnee (Meskwaki: Shânîheki) is a city in and the county seat of Pottawatomie County, Oklahoma, United States. The population was 29,857 in 2010, ...', 'Oklahoma Baptist University: Best College In Oklahoma | Get a Christian education at Oklahoma Baptist University and prepare for success. Our programs include nursing school, art school, business school, ...', 'Our History and School Rankings | Oklahoma Baptist University is a Christian liberal arts university in Shawnee, 30 minutes east of Oklahoma City. At OBU you will learn how all knowledge ...', 'Oklahoma Baptist University | OBU is located in northwest Shawnee, Oklahoma. The OBU campus, referred to as ""Bison Hill"" because a majority of the university is located on a small hill, ...', 'Pottawatomie County | The Pottawatomie County Courthouse is located at 325 North Broadway Ave Shawnee, Oklahoma 74801. Courthouse hours are Mon-Fri 8 A.m. to 5 P.M. excluding ...']","Oklahoma Baptist University is located in Pottawatomie County, Oklahoma [2][3].",Pottawatomie County,['Pottawatomie County']
WHAT 1904 PLAY DID JEROME ROBBINS WORK ON?,"[""Jerome Robbins' Broadway – Original Cast 1989 | When she auditioned for Robbins, she brought the horn along, and Robbins incorporated it into the act. Peter Pan Peter Pan first flew in 1904, when J.M. Barrie's straight play premiered in London."", 'A Biography in Brief | Jerome Robbins | JEROME ROBBINS (born 11 October 1918 in New York City) was the younger of two children of Harry Rabinowitz, who emigrated to America from Poland in 1904, ...', ""Peter Pan (1954 musical) | Peter Pan is a musical based on J. M. Barrie's 1904 play Peter Pan and his 1911 novelization of it, Peter and Wendy. The music is mostly by Moose Charlap, ...""]",Step 1: What plays did Jerome Robbins work on? Step 2: What is the 1904 play by J.M. Barrie? Step 3: Did Jerome Robbins work on the play Peter Pan?,Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: What plays did Jerome Robbins work on? ANSWER: Miss Liberty, Call Me Madam, The King and I, Two's Company, On the Town, Peter Pan, High Button Shoes, The Pajama Game, Bells Are Ringing, West Side Story, Gypsy. Step 2: What is the 1904 play by J.M. Barrie?","What plays did Jerome Robbins work on? ANSWER: Miss Liberty, Call Me Madam, The King and I, Two's Company, On the Town, Peter Pan, High Button Shoes, The Pajama Game, Bells Are Ringing, West Side Story, Gypsy. What is the 1904 play by J.M. Barrie? The last question after the rewrite.","[""A Biography in Brief - Jerome Robbins Foundation | Robbins continued to work on Broadway, as the choreographer of two Irving Berlin shows, Miss Liberty (1949) and Call Me Madam (1950), Rodgers and Hammerstein's The King and I (1951), and Two's Company (1952), a revue starring Bette Davis."", 'Jerome Robbins | Among his numerous stage productions were On the Town, Peter Pan, High Button Shoes, The King and I, The Pajama Game, Bells Are Ringing, West Side Story, Gypsy, ...', ""Jerome Robbins - The Official Masterworks Broadway Site | After a brief stint on Broadway dancing in Keep off the Grass (1940) with Ray Bolger, Ilka Chase, Jimmy Durante and Jackie Gleason, Robbins joined Lucia Chase's ..."", 'Jerome Robbins - Wikipedia | New York City, U.S. New York City, U.S. Among his numerous stage productions were On the Town, Peter Pan, High Button Shoes, The King and I, The Pajama Game, Bells Are Ringing, West Side Story, Gypsy, and Fiddler on the Roof. Robbins was a five-time Tony Award-winner and a recipient of the Kennedy Center Honors.', ""Peter Pan (1954 musical) | Peter Pan is a musical based on J. M. Barrie's 1904 play Peter Pan and his 1911 novelization of it, Peter and Wendy. The music is mostly by Moose Charlap, ..."", ""Jerome Robbins' Broadway – Original Cast 1989 | When she auditioned for Robbins, she brought the horn along, and Robbins incorporated it into the act. Peter Pan Peter Pan first flew in 1904, when J.M. Barrie's straight play premiered in London."", 'A Biography in Brief | Jerome Robbins | JEROME ROBBINS (born 11 October 1918 in New York City) was the younger of two children of Harry Rabinowitz, who emigrated to America from Poland in 1904, ...']","Jerome Robbins worked on ""Peter Pan"" in 1954 [5][6].",Peter Pan,['Peter Pan']
how old was the victim of Lori Drew?,"['United States v. Drew - Wikipedia | 2009), was an American federal criminal case in which the U.S. government charged Lori Drew with violations of the Computer Fraud and Abuse Act (CFAA) over her alleged cyberbullying of her 13-year-old neighbor, Megan Meier, who had committed suicide., 13-year-old', 'Judge Acquits Lori Drew in Cyberbullying Case, Overrules ... | Drew, 50, was accused of participating in a cyberbullying scheme against 13-year-old Megan Meier who later committed suicide. The case against ...', 'Verdict in MySpace Suicide Case | The jury deadlocked on a fourth count of conspiracy against the woman, Lori Drew, 49, and the judge, George H. Wu of Federal District Court, ...']",Step 1: Who is Lori Drew? Step 2: What is the name of the victim in the Lori Drew case? Step 3: How old was the victim in the Lori Drew case?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who is Lori Drew? ANSWER: A woman involved in a cyberbullying case.. Step 2: What is the name of the victim in the Lori Drew case?,What is the name of the victim in the Lori Drew case?,"['United States v. Drew - Wikipedia | Drew, 259 F.R.D. 449 (C.D. Cal. 2009), was an American federal criminal case in which the U.S. government charged Lori Drew with violations of the Computer Fraud and Abuse Act (CFAA) over her alleged cyberbullying of her 13-year-old neighbor, Megan Meier, who had committed suicide., American federal criminal case', 'Judge Acquits Lori Drew in Cyberbullying Case, Overrules ... | Drew, 50, was accused of participating in a cyberbullying scheme against 13-year-old Megan Meier who later committed suicide. The case against ...', 'United States v. Drew - Wikipedia | 2009), was an American federal criminal case in which the U.S. government charged Lori Drew with violations of the Computer Fraud and Abuse Act (CFAA) over her alleged cyberbullying of her 13-year-old neighbor, Megan Meier, who had committed suicide., Megan Meier', 'Judge Acquits Lori Drew in Cyberbullying Case, Overrules ... | Drew, 50, was accused of participating in a cyberbullying scheme against 13-year-old Megan Meier who later committed suicide. The case ...', 'United States v. Drew - Wikipedia | Drew, 259 F.R.D. 449 (C.D. Cal. 2009), was an American federal criminal case in which the U.S. government charged Lori Drew with violations of the Computer Fraud and Abuse Act (CFAA) over her alleged cyberbullying of her 13-year-old neighbor, Megan Meier, who had committed suicide., 13-year-old', 'Judge Acquits Lori Drew in Cyberbullying Case, Overrules ... | Drew, 50, was accused of participating in a cyberbullying scheme against 13-year-old Megan Meier who later committed suicide. The case against ...', 'United States v. Drew - Wikipedia | 2009), was an American federal criminal case in which the U.S. government charged Lori Drew with violations of the Computer Fraud and Abuse Act (CFAA) over her alleged cyberbullying of her 13-year-old neighbor, Megan Meier, who had committed suicide., 13-year-old']",The victim of Lori Drew was 13 years old [1][3][5][6][7].,13-year-old,['13-year-old']
Are Phacelia and Nymphaea both types of plants?,"['Phacelia Juss. | phacelia. General Information. Symbol: PHACE. Group: Dicot. Duration: Annual Biennial Perennial. Growth Habit: Forb/herb. Subshrub. Native Status:.', 'Nymphaea alba L. | Both. Native, No County Data. Introduced, No County Data. Both, No County Data ... - waterlilyP. Species. Nymphaea alba L. - European white waterlilyP. Nymphaea ...', 'Phacelia | Phacelia (phacelia, scorpionweed, heliotrope) is a genus of about 200 species of annual or perennial herbaceous plants in the borage family.']",Step 1: What is Phacelia? Step 2: Is Phacelia a type of plant? Step 3: What is Nymphaea? Step 4: Is Nymphaea a type of plant? Step 5: Are Phacelia and Nymphaea both types of plants?,Step 2 depends on Step 1. Step 4 depends on Step 3. Step 5 depends on Step 2. Step 5 depends on Step 4.,Step 1: What is Phacelia? ANSWER: A genus of herbaceous plants. Step 2: Is Phacelia a type of plant?,Is Phacelia a type of plant?,"[""Phacelia | Sustainable Agriculture Research & Education ... | Tansy phacelia is an annual plant native to California and introduced as a bee plant to Europe during the early 1900's. It is used as a cover crop in Europe, ..."", 'Phacelia | Sustainable Agriculture Research & Education ... | Phacelia is a bushy plant with fern-like foliage and blue flowers (Pears et al., 1989)., a bushy plant', 'Phacelia | Phacelia (phacelia, scorpionweed, heliotrope) is a genus of about 200 species of annual or perennial herbaceous plants in the borage family, native to North ...', 'Nymphaea | Nymphaea is a genus of hardy and tender aquatic plants in the family Nymphaeaceae. The genus has a cosmopolitan distribution. Many species are cultivated as ...', 'Nymphaea - an overview | ScienceDirect Topics | Nymphaea (water lily), is an Ayurvedic herb, a genus of aquatic perennial plants globally distributed, cultivated, and characterized by its showy, solitary flowers having different colors varying between white, yellow, pink, or blue., an Ayurvedic herb, a genus of aquatic perennial plants', 'Nymphaea | Nymphaea is a genus of hardy and tender aquatic plants in the family Nymphaeaceae. The genus has a cosmopolitan distribution. Many species are cultivated as ...', 'Phacelia Juss. | phacelia. General Information. Symbol: PHACE. Group: Dicot. Duration: Annual Biennial Perennial. Growth Habit: Forb/herb. Subshrub. Native Status:.']",Phacelia is a genus of annual or perennial herbaceous plants in the borage family [3]. Nymphaea is a genus of hardy and tender aquatic plants in the family Nymphaeaceae [4][5][6].,Yes,['yes']
