Question,GT Answer,"fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.15,0.55,0.3]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.15,0.55,0.3]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.15,0.55,0.3]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.15,0.55,0.3]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.15,0.55,0.3]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.2,0.55,0.25]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.2,0.55,0.25]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.2,0.55,0.25]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.2,0.55,0.25]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.2,0.55,0.25]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.3,0.6,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.3,0.6,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.3,0.6,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.3,0.6,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.3,0.6,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.3,0.5,0.2]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.3,0.5,0.2]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.3,0.5,0.2]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.3,0.5,0.2]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.3,0.5,0.2]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[1.0,0.0,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[1.0,0.0,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[1.0,0.0,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[1.0,0.0,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[1.0,0.0,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.8,0.1,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.8,0.1,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.8,0.1,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.8,0.1,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.8,0.1,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.95,0.025,0.025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.95,0.025,0.025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.95,0.025,0.025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.95,0.025,0.025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.95,0.025,0.025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.95,0.05,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.95,0.05,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.95,0.05,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.95,0.05,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.95,0.05,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.9995,0.00025,0.00025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.9995,0.00025,0.00025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.9995,0.00025,0.00025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.9995,0.00025,0.00025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.9995,0.00025,0.00025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.9995,0.0005,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.9995,0.0005,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.9995,0.0005,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.9995,0.0005,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.9995,0.0005,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.9995,0.0,0.0005]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.9995,0.0,0.0005]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.9995,0.0,0.0005]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.9995,0.0,0.0005]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.9995,0.0,0.0005]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.95,0.0,0.05]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.95,0.0,0.05]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.95,0.0,0.05]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.95,0.0,0.05]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.95,0.0,0.05]_gpt-3.5-turbo-1106_google"
"Fidaa opted away from using a Dravidian language. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['REFUTES'],REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,SUPPORTS,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES
"Pierce County, Washington is the location of the lowest mountain in Washington. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],REFUTES,REFUTES,REFUTES,SUPPORTS,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES
"John Goodman starred in Cloverfield. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['REFUTES'],SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,REFUTES,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"Olympic medal designs are chosen every Olympics. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"Nymphomaniac (film) is not part of a trilogy. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['REFUTES'],REFUTES,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,NOT ENOUGH INFO,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,NOT ENOUGH INFO,REFUTES,SUPPORTS,REFUTES,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,REFUTES,REFUTES,SUPPORTS,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,REFUTES,REFUTES,SUPPORTS,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,SUPPORTS,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,SUPPORTS,NOT ENOUGH INFO,REFUTES,REFUTES
"The Silver Surfer appears in American sitcoms. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,SUPPORTS,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,SUPPORTS,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,SUPPORTS,REFUTES,SUPPORTS,NOT ENOUGH INFO,REFUTES,SUPPORTS,SUPPORTS,REFUTES,NOT ENOUGH INFO,REFUTES,SUPPORTS,REFUTES,SUPPORTS,NOT ENOUGH INFO,REFUTES,SUPPORTS,SUPPORTS,REFUTES,NOT ENOUGH INFO,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO
"Bonobos have an estimated divorce rate of less than 50,000. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,SUPPORTS,REFUTES,NOT ENOUGH INFO,SUPPORTS,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,SUPPORTS,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,SUPPORTS,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES
"The Quiet was directed by Steven Spielberg. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,SUPPORTS,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES
"The Airbus A380 entered commercial service on October 25, 2017. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['REFUTES'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"There is a show called The Office (US). Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['SUPPORTS'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"Pocahontas helped as a translator for an English settlement. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"Doxycycline may cause diarrhea in children. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,NOT ENOUGH INFO,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,NOT ENOUGH INFO,SUPPORTS,SUPPORTS
"John S. McCain Jr. graduated from Berkeley. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO
"Two and a Half Men featured Charlie Sheen. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['SUPPORTS'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"Harry Fraud worked at a recording studio. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"Ann Biderman is a novel writer. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO
